dataset,target,task,model,params,mean_cv_score,std_cv_score,rank
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_bins': 255, 'max_depth': None, 'max_iter': 200}",0.44680740728199453,0.08939400025940555,31
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_bins': 255, 'max_depth': 40, 'max_iter': 200}",0.44680740728199453,0.08939400025940555,31
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.01, 'max_bins': 128, 'max_depth': 40, 'max_iter': 500}",0.44648697202843224,0.09897007184174811,34
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.01, 'max_bins': 128, 'max_depth': 20, 'max_iter': 500}",0.44648697202843224,0.09897007184174811,34
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.01, 'max_bins': 128, 'max_depth': None, 'max_iter': 500}",0.44648697202843224,0.09897007184174811,34
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_bins': 128, 'max_depth': 40, 'max_iter': 200}",0.44577003318956543,0.12148341538164283,37
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_bins': 128, 'max_depth': None, 'max_iter': 200}",0.44577003318956543,0.12148341538164283,37
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_bins': 128, 'max_depth': 20, 'max_iter': 200}",0.44577003318956543,0.12148341538164283,37
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_bins': 255, 'max_depth': 20, 'max_iter': 500}",0.4454590391582786,0.09723388968173191,40
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_bins': 255, 'max_depth': None, 'max_iter': 500}",0.4454590391582786,0.09723388968173191,40
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_bins': 255, 'max_depth': 40, 'max_iter': 500}",0.4454590391582786,0.09723388968173191,40
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_bins': 128, 'max_depth': None, 'max_iter': 500}",0.44395416537454035,0.12225619874213217,43
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_bins': 128, 'max_depth': 20, 'max_iter': 500}",0.44395416537454035,0.12225619874213217,43
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_bins': 128, 'max_depth': 40, 'max_iter': 500}",0.44395416537454035,0.12225619874213217,43
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 40, 'max_iter': 200}",0.442870701439442,0.09862085835878817,46
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': None, 'max_iter': 200}",0.442870701439442,0.09862085835878817,46
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 20, 'max_iter': 200}",0.442870701439442,0.09862085835878817,46
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_bins': 255, 'max_depth': None, 'max_iter': 500}",0.4425888057878149,0.09331767935264229,49
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_bins': 255, 'max_depth': 40, 'max_iter': 500}",0.4425888057878149,0.09331767935264229,49
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_bins': 255, 'max_depth': 20, 'max_iter': 500}",0.4425888057878149,0.09331767935264229,49
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.01, 'max_bins': 128, 'max_depth': 20, 'max_iter': 500}",0.44224174221602996,0.10043674770365264,52
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.01, 'max_bins': 128, 'max_depth': None, 'max_iter': 500}",0.44224174221602996,0.10043674770365264,52
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.01, 'max_bins': 128, 'max_depth': 40, 'max_iter': 500}",0.44224174221602996,0.10043674770365264,52
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_bins': 128, 'max_depth': 20, 'max_iter': 200}",0.4421406325348734,0.10980097256464941,55
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_bins': 128, 'max_depth': 40, 'max_iter': 200}",0.4421406325348734,0.10980097256464941,55
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_bins': 128, 'max_depth': None, 'max_iter': 200}",0.4421406325348734,0.10980097256464941,55
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 40, 'max_iter': 500}",0.44169489095422937,0.09813797587715388,58
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': None, 'max_iter': 500}",0.44169489095422937,0.09813797587715388,58
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 20, 'max_iter': 500}",0.4416948794821204,0.09813798354755979,60
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 20, 'max_iter': 100}",0.4407048289536908,0.10307546482415955,61
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 40, 'max_iter': 100}",0.4407048289536908,0.10307546482415955,61
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': None, 'max_iter': 100}",0.4407048289536908,0.10307546482415955,61
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_bins': 128, 'max_depth': None, 'max_iter': 100}",0.44050822537438183,0.10637163102475028,64
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_bins': 128, 'max_depth': 40, 'max_iter': 100}",0.44050822537438183,0.10637163102475028,64
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_bins': 128, 'max_depth': 20, 'max_iter': 100}",0.44050822537438183,0.10637163102475028,64
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_bins': 128, 'max_depth': 20, 'max_iter': 500}",0.44033886276697415,0.1103311878824397,67
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_bins': 128, 'max_depth': None, 'max_iter': 500}",0.44033886276697415,0.1103311878824397,67
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_bins': 128, 'max_depth': 40, 'max_iter': 500}",0.44033886276697415,0.1103311878824397,67
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_bins': 255, 'max_depth': 20, 'max_iter': 100}",0.4402918796898244,0.09379350720944708,70
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_bins': 255, 'max_depth': None, 'max_iter': 100}",0.4402918796898244,0.09379350720944708,70
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_bins': 255, 'max_depth': 40, 'max_iter': 100}",0.4402918796898244,0.09379350720944708,70
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 40, 'max_iter': 200}",0.43913762402585493,0.10442376862693399,73
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': None, 'max_iter': 200}",0.43913762402585493,0.10442376862693399,73
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 20, 'max_iter': 200}",0.43913762402585493,0.10442376862693399,73
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_bins': 128, 'max_depth': 40, 'max_iter': 100}",0.43823699449428927,0.10184813528524653,76
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_bins': 128, 'max_depth': None, 'max_iter': 100}",0.43823699449428927,0.10184813528524653,76
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_bins': 128, 'max_depth': 20, 'max_iter': 100}",0.43823699449428927,0.10184813528524653,76
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 40, 'max_iter': 500}",0.43762457805581756,0.10569492690319514,79
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': None, 'max_iter': 500}",0.43762457805581756,0.10569492690319514,79
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 20, 'max_iter': 500}",0.4375029600541012,0.10562073800921556,81
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_bins': 128, 'max_depth': 40, 'max_iter': 200}",0.4364531904126509,0.10996100601845037,82
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_bins': 128, 'max_depth': 20, 'max_iter': 200}",0.4364531904126509,0.10996100601845037,82
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_bins': 128, 'max_depth': None, 'max_iter': 200}",0.4364531904126509,0.10996100601845037,82
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 20, 'max_iter': 100}",0.435298584707054,0.10651998729603004,85
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': None, 'max_iter': 100}",0.435298584707054,0.10651998729603004,85
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 40, 'max_iter': 100}",0.435298584707054,0.10651998729603004,85
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_bins': 255, 'max_depth': 20, 'max_iter': 200}",0.4329192724971488,0.10081084997197184,88
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_bins': 255, 'max_depth': None, 'max_iter': 200}",0.4329192724971488,0.10081084997197184,88
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_bins': 255, 'max_depth': 40, 'max_iter': 200}",0.4329192724971488,0.10081084997197184,88
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 40, 'max_iter': 200}",0.4312609732311083,0.10600532028329285,91
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 20, 'max_iter': 200}",0.4312609732311083,0.10600532028329285,91
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': None, 'max_iter': 200}",0.4312609732311083,0.10600532028329285,91
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_bins': 255, 'max_depth': 20, 'max_iter': 500}",0.4306183999349404,0.10388691450995234,94
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_bins': 128, 'max_depth': None, 'max_iter': 500}",0.4304495061819602,0.11252381211942024,95
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_bins': 128, 'max_depth': 20, 'max_iter': 500}",0.4304495061819602,0.11252381211942024,95
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_bins': 128, 'max_depth': 40, 'max_iter': 500}",0.4304495061819602,0.11252381211942024,95
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_bins': 255, 'max_depth': None, 'max_iter': 500}",0.4304159800749029,0.1039251733062482,98
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.05, 'max_bins': 255, 'max_depth': 40, 'max_iter': 500}",0.4304159800749029,0.1039251733062482,98
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 128, 'max_depth': 20, 'max_iter': 100}",0.4303292234407235,0.10920531427934842,100
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 128, 'max_depth': None, 'max_iter': 100}",0.4303292234407235,0.10920531427934842,100
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 128, 'max_depth': 40, 'max_iter': 100}",0.4303292234407235,0.10920531427934842,100
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 40, 'max_iter': 500}",0.43020512143286405,0.10766192959247696,103
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': None, 'max_iter': 500}",0.43020512143286405,0.10766192959247696,103
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 20, 'max_iter': 500}",0.4302049616516069,0.10766886454573613,105
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_bins': 128, 'max_depth': 20, 'max_iter': 200}",0.42928808421561715,0.11228244792832508,106
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_bins': 128, 'max_depth': 40, 'max_iter': 200}",0.42928808421561715,0.11228244792832508,106
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_bins': 128, 'max_depth': None, 'max_iter': 200}",0.42928808421561715,0.11228244792832508,106
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.01, 'max_bins': 255, 'max_depth': None, 'max_iter': 200}",0.4262434722692273,0.07790102704596413,109
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.01, 'max_bins': 255, 'max_depth': 40, 'max_iter': 200}",0.4262434722692273,0.07790102704596413,109
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.01, 'max_bins': 255, 'max_depth': 20, 'max_iter': 200}",0.4262434722692273,0.07790102704596413,109
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_bins': 128, 'max_depth': 40, 'max_iter': 100}",0.42620818451149856,0.10914218757162121,112
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_bins': 128, 'max_depth': 20, 'max_iter': 100}",0.42620818451149856,0.10914218757162121,112
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_bins': 128, 'max_depth': None, 'max_iter': 100}",0.42620818451149856,0.10914218757162121,112
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.01, 'max_bins': 255, 'max_depth': 20, 'max_iter': 200}",0.4261555103518869,0.07733300759428983,115
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.01, 'max_bins': 255, 'max_depth': None, 'max_iter': 200}",0.4261555103518869,0.07733300759428983,115
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.01, 'max_bins': 255, 'max_depth': 40, 'max_iter': 200}",0.4261555103518869,0.07733300759428983,115
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_bins': 128, 'max_depth': None, 'max_iter': 500}",0.4259926765882479,0.1173360579092306,118
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_bins': 128, 'max_depth': 40, 'max_iter': 500}",0.4259926765882479,0.1173360579092306,118
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_bins': 128, 'max_depth': 20, 'max_iter': 500}",0.4259926765882479,0.1173360579092306,118
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 128, 'max_depth': 40, 'max_iter': 200}",0.4258361776679032,0.10972026017011681,121
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 128, 'max_depth': None, 'max_iter': 200}",0.4258361776679032,0.10972026017011681,121
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 128, 'max_depth': 20, 'max_iter': 200}",0.4258361776679032,0.10972026017011681,121
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 128, 'max_depth': None, 'max_iter': 500}",0.4241204505264541,0.11214463124671606,124
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 128, 'max_depth': 40, 'max_iter': 500}",0.4241204505264541,0.11214463124671606,124
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 128, 'max_depth': 20, 'max_iter': 500}",0.42410341333658585,0.11216724630643723,126
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.01, 'max_bins': 255, 'max_depth': None, 'max_iter': 200}",0.4226811859855412,0.07577798125172486,127
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.01, 'max_bins': 255, 'max_depth': 40, 'max_iter': 200}",0.4226811859855412,0.07577798125172486,127
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.01, 'max_bins': 255, 'max_depth': 20, 'max_iter': 200}",0.4226811859855412,0.07577798125172486,127
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_bins': 128, 'max_depth': None, 'max_iter': 200}",0.42177024503980365,0.1096670909928071,130
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_bins': 128, 'max_depth': 40, 'max_iter': 200}",0.42177024503980365,0.1096670909928071,130
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_bins': 128, 'max_depth': 20, 'max_iter': 200}",0.42177024503980365,0.1096670909928071,130
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_bins': 128, 'max_depth': 40, 'max_iter': 500}",0.4202026974727417,0.11069884535769078,133
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_bins': 128, 'max_depth': None, 'max_iter': 500}",0.4202026974727417,0.11069884535769078,133
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_bins': 128, 'max_depth': 20, 'max_iter': 500}",0.42011250805042166,0.11075584494682636,135
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.01, 'max_bins': 128, 'max_depth': None, 'max_iter': 200}",0.41673572269791964,0.08723913311706256,136
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.01, 'max_bins': 128, 'max_depth': 20, 'max_iter': 200}",0.41673572269791964,0.08723913311706256,136
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.01, 'max_bins': 128, 'max_depth': 40, 'max_iter': 200}",0.41673572269791964,0.08723913311706256,136
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.01, 'max_bins': 128, 'max_depth': 40, 'max_iter': 200}",0.4165882101051899,0.08776774860552525,139
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.01, 'max_bins': 128, 'max_depth': None, 'max_iter': 200}",0.4165882101051899,0.08776774860552525,139
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.01, 'max_bins': 128, 'max_depth': 20, 'max_iter': 200}",0.4165882101051899,0.08776774860552525,139
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.01, 'max_bins': 128, 'max_depth': 20, 'max_iter': 200}",0.4164780476437495,0.0866475702610131,142
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.01, 'max_bins': 128, 'max_depth': None, 'max_iter': 200}",0.4164780476437495,0.0866475702610131,142
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.01, 'max_bins': 128, 'max_depth': 40, 'max_iter': 200}",0.4164780476437495,0.0866475702610131,142
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.01, 'max_bins': 255, 'max_depth': 20, 'max_iter': 100}",0.3362127388655558,0.0635334637164697,145
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.01, 'max_bins': 255, 'max_depth': None, 'max_iter': 100}",0.3362127388655558,0.0635334637164697,145
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.01, 'max_bins': 255, 'max_depth': 40, 'max_iter': 100}",0.3362127388655558,0.0635334637164697,145
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.01, 'max_bins': 255, 'max_depth': 40, 'max_iter': 100}",0.33512286734213237,0.06334019799445387,148
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.01, 'max_bins': 255, 'max_depth': 20, 'max_iter': 100}",0.33512286734213237,0.06334019799445387,148
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.01, 'max_bins': 255, 'max_depth': None, 'max_iter': 100}",0.33512286734213237,0.06334019799445387,148
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.01, 'max_bins': 128, 'max_depth': 20, 'max_iter': 100}",0.33391586083770164,0.07142297225869895,151
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.01, 'max_bins': 128, 'max_depth': 40, 'max_iter': 100}",0.33391586083770164,0.07142297225869895,151
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.0, 'learning_rate': 0.01, 'max_bins': 128, 'max_depth': None, 'max_iter': 100}",0.33391586083770164,0.07142297225869895,151
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.01, 'max_bins': 128, 'max_depth': 20, 'max_iter': 100}",0.33268268894410247,0.06808862245987958,154
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.01, 'max_bins': 128, 'max_depth': None, 'max_iter': 100}",0.33268268894410247,0.06808862245987958,154
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.01, 'max_bins': 128, 'max_depth': 40, 'max_iter': 100}",0.33268268894410247,0.06808862245987958,154
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.01, 'max_bins': 128, 'max_depth': 20, 'max_iter': 100}",0.33238123166159045,0.07224480541450243,157
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.01, 'max_bins': 128, 'max_depth': None, 'max_iter': 100}",0.33238123166159045,0.07224480541450243,157
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 0.1, 'learning_rate': 0.01, 'max_bins': 128, 'max_depth': 40, 'max_iter': 100}",0.33238123166159045,0.07224480541450243,157
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.01, 'max_bins': 255, 'max_depth': None, 'max_iter': 100}",0.3286472109153726,0.06142503888424558,160
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.01, 'max_bins': 255, 'max_depth': 20, 'max_iter': 100}",0.3286472109153726,0.06142503888424558,160
deconvolution_enhanced,size,regression,Hist Gradient Boosting,"{'l2_regularization': 1.0, 'learning_rate': 0.01, 'max_bins': 255, 'max_depth': 40, 'max_iter': 100}",0.3286472109153726,0.06142503888424558,160
