thickness,size,materials,dielect1,lambda_max_1,intensity_1,fwhm_1,lambda_max_2,intensity_2,fwhm_2,lambda_max_3,intensity_3,fwhm_3,centroid,spectral_variance,integrated_area,skewness,peak_sep_12,peak_sep_23,intensity_ratio_2_to_1,intensity_ratio_3_to_1
4.0,60,2.6,10.4,606.947,0.028691569147379026,60.779523062449584,468.96,0.013836889561292955,93.11501331126681,336.98,0.010736023194365625,,518.3470777161048,13011.423847777109,4.106506692779445,1.456462580364009,-137.98700000000002,-131.97999999999996,0.4822632561578443,0.3741873837299819
4.0,63,2.6,10.4,633.343,0.028342267721728213,68.38247440680266,465.009,0.010001399894664104,273.55758620348865,346.573,0.008611062159096105,,558.3041197441985,15774.986032808685,4.2240879609210795,1.710606951741816,-168.33399999999995,-118.43600000000004,0.35287931060635164,0.30382403566439226
4.0,60,2.6,10.4,599.167,0.023396445231420156,54.20855517827954,464.219,0.009316217078353912,207.942436407687,,,,526.0158041754313,13818.733471730444,2.9358066168932524,1.8986051058145827,-134.94800000000004,,0.3981894251970696,
4.0,65,2.6,10.4,613.166,0.0351931956628679,63.35015227640213,467.38,0.01344200455964547,233.03774586718612,348.172,0.011165698602845801,,538.0814594633201,15027.01703601091,4.890893090340691,1.7546264035942412,-145.78600000000006,-119.20799999999997,0.3819489621918033,0.3172686763034325
4.0,63,2.6,10.4,639.541,0.02367791962714654,92.59660955564664,468.96,0.012154344404098549,264.67108151372554,340.179,0.008561907999200006,,555.5124960626396,15473.01431669408,4.2630767430529675,1.1099487116414863,-170.58100000000007,-128.781,0.5133197762088731,0.3615988285298447
4.0,61,2.6,10.4,607.725,0.02548939982458394,59.219384727663055,471.33,0.01169433150542702,221.52799637969235,335.38,0.010402567805038142,,528.0098506838116,15848.663247510409,3.7822533285381015,1.515760211757501,-136.39500000000004,-135.95,0.4587919521803768,0.4081134854734832
3.0,54,2.6,7.8,628.692,0.022326400917810137,217.52923228498764,473.699,0.01624920291032113,240.2245048415523,566.408,0.013978263401252463,246.25193180220452,512.3961176484677,19030.847816224563,5.59110969364945,0.45388987397105257,-154.993,92.709,0.7278021643586483,0.6260867325956586
3.0,49,2.6,7.8,589.041,0.015782761548302784,72.77898225280273,474.489,0.010049902866020624,184.75506874935496,343.376,0.009329344926486972,,525.5240947053187,20758.732819191657,2.9259964907102036,1.039378367205404,-114.55200000000008,-131.113,0.6367645380222672,0.5911097939314817
3.0,47,2.6,7.8,585.923,0.0182307895991888,63.59013493885914,340.179,0.011052008436124857,61.36532186135304,352.965,0.010172124806901236,66.37879845109774,526.14477058881,20087.663776710393,3.0830463117437334,1.2963423072947804,-245.74400000000003,12.786000000000001,0.6062276335313874,0.5579640284671957
3.0,48,2.6,7.8,580.463,0.013787510845904237,67.31885566216363,354.562,0.01251170157280907,,326.578,0.010317585825275173,,483.2751348181708,17345.62685984061,2.7058279006933006,0.887562060967878,-225.90099999999995,-27.984000000000037,0.9074663086503273,0.7483283923102153
3.0,50,2.6,7.8,603.058,0.018981027294387078,65.64203628075586,326.578,0.013544026942607852,67.22680136144697,348.172,0.01179883131843557,70.82443609656411,526.6370051832916,21948.025649745963,3.402514142861134,1.2145418087184356,-276.48,21.59400000000005,0.7135560542928562,0.6216118408893827
3.0,46,2.6,7.8,582.804,0.025172121523705578,75.87350809906218,349.77,0.015007335668283403,95.09568379374292,324.177,0.014791276464229758,96.15420199548623,523.2776962104989,18906.294761400713,5.080228314723666,0.8199290433852041,-233.034,-25.59299999999996,0.5961887500880847,0.5876054765705875
3.0,46,2.6,7.8,578.903,0.016679571506507982,63.32013266338379,338.579,0.010117012749160843,76.3212251246971,348.172,0.010082119496022442,76.43901689723964,522.6049482854896,23059.75918326303,2.709997990338044,1.2852371704693886,-240.324,9.593000000000018,0.6065511182474573,0.6044591428555963
3.0,49,2.6,7.8,585.923,0.01805957387384164,63.33519366477344,341.778,0.014780232590078626,,471.33,0.007835488040389325,207.1191547621081,495.6568128313613,20864.670672277734,3.232197974401065,1.1032553297991867,-244.14499999999998,129.55199999999996,0.8184153564933794,0.4338689326296134
3.0,50,2.6,7.8,601.502,0.01603912219616381,70.18239391675172,360.949,0.011479562259146743,,343.376,0.010858718254680957,,534.3651272640102,25799.71906234439,3.0435082639176505,1.2158505671078692,-240.55299999999994,-17.573000000000036,0.7157226011964913,0.6770144975438939
3.0,46,2.6,7.8,582.024,0.016163026816456767,72.55887837355078,335.38,0.011273904177823058,73.56416547417479,347.373,0.01042297046659796,77.10038074358334,526.9159275742057,23423.562674295496,2.885455148881669,1.264454483562482,-246.644,11.992999999999995,0.6975119391835858,0.6448650110501312
3.0,47,2.6,7.8,587.482,0.01803866713789909,64.12930459392658,345.774,0.015106265446027894,,357.756,0.014593169816156886,,498.03509274475965,21751.668079512197,3.4954807363025595,1.0877819381316218,-241.70799999999997,11.981999999999971,0.8374380063973661,0.8089937967476964
3.0,49,2.6,7.8,328.98,0.016911702672364276,,316.969,0.016578972587655713,,586.703,0.011398867224791524,70.10156393490195,483.7220818486546,23185.11101637494,2.809408128272157,1.3848797580292624,-12.011000000000024,269.734,0.9803254532583355,0.6740224473919247
3.0,50,2.6,7.8,618.604,0.018629331765256357,76.84035831891504,329.78,0.011330855743829742,71.94549229205569,360.949,0.00856280318757935,,545.2179206722345,23360.092610620497,3.4848715201448304,1.2286908222445105,-288.82400000000007,31.16900000000004,0.6082266334942701,0.4596409197859126
3.0,53,2.6,7.8,588.262,0.017867743655947115,69.01488644100425,320.974,0.014423364587308474,,352.166,0.011294612317740017,,501.8475118615314,20160.827089956023,3.04492754408044,1.169305671699805,-267.28799999999995,31.192000000000007,0.8072292095206878,0.6321230332840996
3.0,49,2.6,7.8,591.379,0.01691338880003817,77.78609302957705,352.965,0.014144140889822871,63.8828986817814,473.699,0.0074654633999229674,223.76156662751805,522.9850600625758,22297.122694355872,3.275114962780278,1.0786005026587067,-238.41400000000004,120.73400000000004,0.8362688907021963,0.44139370815540646
3.0,45,2.6,7.8,581.244,0.016742679946987186,60.23399598055016,349.77,0.006970985275112245,,378.495,0.006398030806962175,,522.1898627702941,26411.364177335385,2.8453969018594805,1.4816033254035796,-231.47400000000005,28.725000000000023,0.4163601823115935,0.3821389901270548
3.0,52,2.6,7.8,610.835,0.015200029089800372,79.28979065824092,318.571,0.009440542078419774,,356.159,0.006961057384562471,,536.1040023959836,22624.43113259767,2.980289688058319,1.0320316657030042,-292.264,37.587999999999965,0.6210871059947267,0.4579634251643326
3.0,50,2.6,7.8,609.28,0.019289706778130716,74.67643982425909,464.219,0.010406052247649233,92.14390710406263,341.778,0.009944046297148694,,521.7742954155523,20714.197451373137,3.738020663800815,1.0267121812417281,-145.06099999999998,-122.44099999999997,0.5394614012197877,0.5155104953913835
3.0,55,2.6,7.8,599.945,0.015493984739026556,62.104540347892566,347.373,0.014484510058204024,,460.266,0.009166110252624626,94.79870849461241,493.53081654465734,22655.88351787199,3.239071817736061,1.2173211932277652,-252.57200000000006,112.89300000000003,0.9348473166957596,0.591591537426576
3.0,49,2.6,7.8,344.975,0.017495985286596016,,592.158,0.012852310666755296,63.34500246340883,435.723,0.0075438184465149265,104.84910380574985,490.11896962770425,23492.98643151991,2.9513681135477716,1.261135899575334,247.183,-156.435,0.7345862754355239,0.431174256433239
3.0,53,2.6,7.8,600.724,0.015145569721946146,79.30963490497527,347.373,0.01305336944195905,80.76149591719718,336.18,0.012709138147887733,81.72831093870178,525.9956235675098,24155.699690626177,3.2018095744403787,0.9902123655315704,-253.35100000000006,-11.192999999999984,0.861860575838526,0.8391323919279188
3.0,52,2.6,7.8,589.041,0.014352653217540753,71.04927769227993,361.747,0.00857667451849344,73.90777783395487,321.775,0.005982133561459278,,547.4744269778321,27215.92403848673,2.5063132893293125,1.293579631508234,-227.29400000000004,-39.97200000000004,0.5975671806806885,0.41679635610148763
3.0,50,2.6,7.8,606.17,0.01658374007900626,73.6592052944817,333.78,0.014596042560602377,62.052682249701206,472.119,0.0073669205607656395,222.95242000467846,528.3944479419563,24200.480997629533,3.3140443045721772,1.087403708376847,-272.39,138.33900000000006,0.880141782919032,0.4442255200376419
3.0,50,2.6,7.8,609.28,0.017015208498562466,85.06330684109798,335.38,0.010797689738489706,68.9866421562649,326.578,0.010756144678660165,69.11310295398522,538.9893621800796,21077.67981015534,3.1544459374335077,1.130239695281203,-273.9,-8.802000000000021,0.6345905041011958,0.6321488613888511
3.0,50,2.6,7.8,607.725,0.018543259892484745,66.605143029788,466.59,0.008610290932602717,218.27149971849838,367.333,0.007985545738880176,,522.267487013188,21755.995641067955,3.3061048027978064,1.186118154193408,-141.13500000000005,-99.25699999999995,0.46433534246544833,0.4306441146368539
3.0,49,2.6,7.8,344.975,0.016121255803932397,65.00652549453173,592.937,0.01567127634212504,69.3355458279284,314.566,0.01025939931578409,,502.098505628697,21454.81517823441,3.0567743096425595,1.0954956720933726,247.962,-278.37100000000004,0.9720878157830859,0.6363895865532729
3.0,52,2.6,7.8,613.943,0.016667654009326374,80.64970678360135,341.778,0.014952952146806992,,356.958,0.01350787699629259,,501.41878926076174,23569.41955152198,3.669519894369353,1.53095678912753,-272.16499999999996,15.180000000000007,0.8971239826816707,0.8104246097701733
3.0,51,2.6,7.8,610.835,0.018632518223675912,87.2156996794206,318.571,0.010639242086442978,,466.59,0.007197185484488907,251.01665562263184,544.8820770132766,20259.479648129276,3.351511208207366,1.2806460130070811,-292.264,148.01899999999995,0.5710039812505825,0.3862701433101839
3.0,50,2.6,7.8,619.38,0.016968945328210968,72.56641425050827,341.778,0.01456020828206156,,328.179,0.011323001874864727,,524.7703588310343,24691.898406652304,3.4714725591124465,0.9647036045972749,-277.602,-13.599000000000046,0.8580502795217998,0.6672778806140751
3.0,48,2.6,7.8,593.716,0.015274708149081509,71.153668458487,345.774,0.008799959003979538,,472.119,0.008068433626005551,209.15963959231738,525.2005767953153,21668.47426488996,2.8552826574672476,1.0641255550389879,-247.942,126.34500000000003,0.5761130699252472,0.5282217864496952
3.0,48,2.6,7.8,319.372,0.0124213178174798,,593.716,0.011430488878284708,62.35923845749221,364.939,0.0049143188394695815,,519.4832578892539,27630.433272036327,2.115535418991059,1.5830457102987694,274.344,-228.777,0.9202315765722735,0.39563586663517664
3.0,55,2.6,7.8,623.261,0.014891095252544805,81.59267459670298,346.573,0.011771391380534887,,464.219,0.007314768997013732,,512.0845165588357,23844.40965764524,3.2941909517642856,1.3309936145534456,-276.688,117.64600000000002,0.7904986960931045,0.49121766216381424
3.0,50,2.6,7.8,608.503,0.0156857113562156,61.592055738169165,328.98,0.011453572226024066,,358.554,0.007208855082517413,,522.9511835325417,21474.18357219952,2.6568068378383565,1.2608109093244002,-279.523,29.573999999999955,0.7301914440421912,0.45958101094731935
3.0,49,2.6,7.8,339.379,0.019738382142305076,65.66321772276211,594.495,0.014712097491042377,68.77779222108404,306.551,0.00956795233112456,,496.60957460350113,23632.038786820856,3.5596648560376485,1.202762014740547,255.11599999999999,-287.944,0.7453547805982582,0.484738428010149
3.0,50,2.6,7.8,616.274,0.0134335461790016,65.24533552853381,328.98,0.01296422633398346,75.41132671380626,354.562,0.010342756359820435,91.7479965532525,514.735260120294,24607.495451340434,2.6404543389412374,1.1445594298859092,-287.294,25.581999999999994,0.9650635923854753,0.7699200361545282
3.0,46,2.6,7.8,589.041,0.018693432601573398,60.25349786207789,349.77,0.01250495803080473,,451.564,0.008222889065033748,210.11446109080356,501.7505954300989,23407.479361222933,3.375271011091396,1.281814672433025,-239.27100000000007,101.79400000000004,0.6689492666933844,0.43988117325983456
3.0,51,2.6,7.8,619.38,0.01947653370237816,96.240999591108,326.578,0.013239784659953817,62.95038123019697,476.068,0.010896192662770707,252.5343217108,535.6101765459837,20436.031421558513,4.1295777367359925,0.745777183434544,-292.802,149.49,0.6797813647064512,0.5594523558080686
3.0,48,2.6,7.8,602.28,0.018730039670412445,73.81671362039128,340.978,0.012236965599981586,,359.353,0.012174799014568223,,518.8046707998243,20819.131518783848,3.6523376379884507,0.9419699416612103,-261.30199999999996,18.375,0.6533336722885927,0.6500145877320573
3.0,49,2.6,7.8,595.274,0.018107175470987575,61.62016367731076,352.166,0.013605897729539178,68.87524840370264,375.307,0.008347714257906624,,516.1523318946032,21162.916609870754,2.9663481448161804,1.312782273537802,-243.108,23.14100000000002,0.7514091720897818,0.4610169195787517
3.0,54,2.6,7.8,623.261,0.017750334770472446,75.4716590710907,348.172,0.011131388388105158,79.67000954010297,337.78,0.01109647103888867,79.76275004224391,541.6848288878938,22695.718425690113,3.3765239797352784,1.1577319141043583,-275.08899999999994,-10.392000000000053,0.6271086451069161,0.6251415076039901
3.0,48,2.6,7.8,602.28,0.01730904017320074,70.64546381500054,320.974,0.013543862693786917,,312.963,0.013464416911117688,,517.304512590945,20394.33679078445,3.139813081731516,1.1620096686208088,-281.306,-8.010999999999967,0.7824733525523052,0.7778835092175932
3.0,50,2.6,7.8,600.724,0.016093479942742715,59.84785109660845,356.159,0.00891415770932477,,344.176,0.008746524263657993,,515.377498507517,21790.254042168486,2.6940704934282595,1.1273200626613316,-244.56500000000005,-11.983000000000004,0.5538987056273413,0.5434824720803906
3.0,56,2.6,7.8,626.365,0.01875403872769255,72.93095993387135,337.78,0.011194902102754303,72.57136587486758,469.75,0.010388896489472058,87.63505825057956,532.68772867732,20178.77577167286,3.502730920165613,1.0180451258287466,-288.58500000000004,131.97000000000003,0.5969328668508992,0.5539551581565003
3.0,49,2.6,7.8,599.167,0.016537836064243926,85.81005465151702,342.577,0.013106264854057074,,352.965,0.009531849416958947,,513.714639848109,22236.62968124087,3.276124765037113,1.1338430016325292,-256.59000000000003,10.387999999999977,0.792501800304686,0.5763661811576146
3.0,50,2.6,7.8,602.28,0.019659278141361092,59.77124160413723,472.909,0.008650107380555353,,352.166,0.007054351977494234,,533.6398923167286,22307.082310100723,3.2180657857670356,1.4773339992901875,-129.37099999999998,-120.743,0.4400012715805887,0.35883067154193243
3.0,55,2.6,7.8,627.141,0.01834400276816912,81.54812852550197,325.778,0.016224130855474563,78.50164908010413,344.975,0.013292233135552407,,517.5861129172652,20298.66894578613,3.9353771962273436,0.7325682407072525,-301.36299999999994,19.197000000000003,0.8844378765373389,0.7246091980872001
3.0,47,2.6,7.8,592.158,0.01781798898836238,68.95632484692715,336.18,0.01637590920710451,55.677524931991684,346.573,0.01427180404487261,66.33253561726116,519.4575452276785,24781.8412568814,3.312470875220041,1.2701419403622163,-255.978,10.392999999999972,0.9190660751783073,0.8009772625964736
3.0,69,2.6,7.8,670.453,0.025860132476813343,50.99432693278891,564.844,0.014312903411212708,178.18455411192627,468.96,0.013346260486645868,186.16680711485895,558.84573833347,15504.619175087546,4.277151144627631,1.1625394358203243,-105.60899999999992,-95.88400000000007,0.5534737079961177,0.5160940493484465
3.0,47,2.6,7.8,580.463,0.021636254762933325,63.63912380529507,467.38,0.012177667725826983,192.66721371531696,348.172,0.00765261497873575,,509.7647810536153,14426.116045674195,3.450791366659271,1.2291029813902783,-113.08299999999997,-119.20799999999997,0.5628362144584029,0.3536940687094336
3.0,51,2.6,7.8,592.158,0.025458936450585747,58.21058321633882,336.18,0.00957675133305971,69.17863783970915,480.014,0.009169598536575028,199.70007533670776,528.041113452932,14553.255881879828,3.301672612629366,1.8163443905980066,-255.978,143.834,0.3761646269728354,0.36017209730550465
3.0,60,2.6,7.8,628.692,0.019078494398546836,67.72949906991892,487.902,0.015350650268840528,95.9765990289859,316.969,0.008865555010708057,,541.4962408708674,17869.549648846765,3.8022089713571843,0.9219655833945999,-140.79000000000002,-170.933,0.8046049100189873,0.46468839864970296
3.0,61,2.6,7.8,631.018,0.0253635149767575,90.6684190948447,480.803,0.014684517587519682,233.04756962115158,342.577,0.008309180209333142,,538.2684714949822,14424.246555428066,4.445568589491307,1.0230799928871424,-150.21500000000003,-138.226,0.578962245610524,0.327603654972407
3.0,51,2.6,7.8,594.495,0.022149269080867413,74.6903994163631,473.699,0.010031600763653862,223.70740516262634,339.379,0.008640895533986634,,527.7648519375994,14590.01754863742,3.5762416168985567,1.3156272698282157,-120.79599999999999,-134.32,0.452908885030395,0.3901210239687168
3.0,51,2.6,7.8,594.495,0.02675390514170855,59.90230724734397,332.18,0.012522521675641196,67.67769859051265,475.278,0.01242516872442008,193.33403301450858,519.4471429311595,14856.056488256028,3.8020963780775183,1.501975408336291,-262.315,143.098,0.4680633204503276,0.4644244890085077
3.0,54,2.6,7.8,608.503,0.027400575163079404,62.87867809144234,465.799,0.011829791754584058,231.6838791196617,,,,522.1441381202591,15362.881786967408,4.0930085343740545,1.4331380113267236,-142.70400000000006,,0.43173516191455635,
3.0,53,2.6,7.8,603.058,0.02714442767336695,61.95885110047482,337.78,0.011028351760092989,,472.909,0.009234698982275462,216.56271379079504,523.2102121421193,13744.38102541692,3.688935592903075,1.6395295751771037,-265.278,135.12900000000002,0.4062841881508364,0.34020606709406465
3.0,58,2.6,7.8,603.836,0.018707729279664607,73.11449796224531,466.59,0.010109843434122287,89.62672140628678,321.775,0.007373017380959934,,522.0279866502545,14758.298869271135,2.9914701058728737,1.260902484896744,-137.24600000000004,-144.815,0.5404099708194803,0.39411610413747217
3.0,62,2.6,7.8,612.389,0.033136617104592675,58.728343067505534,472.119,0.01189087614587644,226.84075342631138,348.172,0.011821538773416868,,529.3456348396949,14684.427414009162,4.3687566817975245,1.7607846207634061,-140.26999999999998,-123.947,0.3588439975132038,0.356751527656045
3.0,55,2.6,7.8,600.724,0.026826475812193586,57.493124891704156,461.847,0.011735503749542901,90.74556828291878,357.756,0.008753078845513218,,522.7798554419055,14865.497868524599,3.7398473026607113,1.6481799517115907,-138.87700000000007,-104.09100000000001,0.4374597629483892,0.32628508145429347
3.0,57,2.6,7.8,603.058,0.03099216897046209,68.07876137463018,472.909,0.011462221256555397,218.4609940709111,354.562,0.0100701484925437,,534.624228596948,13406.517265298024,4.364509500137293,1.6605761781386064,-130.149,-118.34699999999998,0.36984250013220343,0.32492558046328807
3.0,58,2.6,7.8,608.503,0.025410359311992866,81.62570295419289,476.857,0.009642452081918603,232.34659814482825,,,,546.2396785226194,14717.30811070318,4.003942844043552,1.4930953864977392,-131.64600000000002,,0.37946933231155366,
3.0,57,2.6,7.8,596.053,0.028485143409793953,57.9962632839688,480.803,0.011836250363060357,195.13243988180062,354.562,0.007706844421628669,,527.5892469382941,12714.617355483113,3.545035671403491,1.8372176854263098,-115.25,-126.24099999999999,0.41552363605059955,0.27055663054793855
3.0,60,2.6,7.8,627.916,0.028260476360758947,78.51255357390278,468.96,0.01172662590323496,249.39708235063085,332.98,0.010502924361276225,,549.9107050089674,15731.089310515363,4.501971894793487,1.481605195201823,-158.95600000000007,-135.97999999999996,0.41494792067687697,0.37164710980810106
3.0,58,2.6,7.8,612.389,0.028492589345283332,65.7312063662381,342.577,0.010181750798899969,,456.311,0.009696490715942179,258.43300954151556,539.2629308794484,15132.796842239537,4.128178273939823,1.7005765022819015,-269.812,113.73399999999998,0.3573473325121101,0.34031623445790254
3.0,50,2.6,7.8,596.053,0.018050791517710038,78.63251668083058,460.266,0.010261773400665197,228.67748992284123,327.379,0.006575378749491521,,521.5552121687082,13645.954061453527,3.1295660615767895,1.092129324950798,-135.78699999999998,-132.887,0.5684943727036645,0.3642709375397898
3.0,53,2.6,7.8,594.495,0.018821668514064513,79.15446596940694,462.638,0.009765309900178343,218.76728171796674,344.975,0.00765988263928128,,534.8404373520076,16354.822457266899,3.160093270049682,1.3013307159691332,-131.85700000000003,-117.66299999999995,0.518833380413708,0.4069714984916148
3.0,64,2.6,7.8,631.018,0.014892870286115047,110.53050704972338,573.438,0.010176715221447166,221.6796166020835,332.98,0.00962602254828204,,524.2951850835353,16381.926654876626,2.821477303950205,0.777022445769823,-57.58000000000004,-240.45799999999997,0.6833279969499998,0.6463510635190715
3.0,62,2.6,7.8,610.058,0.02722480059882357,108.58325808983159,464.219,0.02368383194652666,88.32589269441388,343.376,0.011758925049714307,,527.8383488054517,13880.564695088216,5.8715070106751535,0.729847392510097,-145.839,-120.84300000000002,0.8699359196610638,0.43191960238718624
3.0,60,2.6,7.8,643.412,0.03485039188367076,81.9642848270471,468.17,0.01595138782456881,103.30388606122546,,,,553.1382495676334,17110.331271313946,6.100459650987833,1.2133904930877812,-175.24200000000002,,0.45771042913416626,
3.0,58,2.6,7.8,593.716,0.028641029321848484,60.024829132381,476.068,0.01266109537710266,196.19882904515538,348.971,0.010045480150005606,,525.3141718490664,13055.945127716983,3.8552472778931515,1.6641871550687515,-117.64800000000002,-127.09699999999998,0.44206146485958475,0.3507373997324365
3.0,65,2.6,7.8,627.916,0.02831240206801368,90.39673211820491,470.54,0.014087426304165119,260.386813096807,345.774,0.011523696894136253,,542.7984634215089,14522.388927684724,5.028600082565804,1.1278935570025712,-157.37600000000003,-124.76600000000002,0.4975708620668601,0.40701939971230156
3.0,60,2.6,7.8,591.379,0.021720588885571674,68.68896533560019,337.78,0.012322243383584657,67.01543782491825,472.909,0.012103915238209268,204.41423839021212,519.9163446692806,15692.575945178574,3.703332509778563,1.1578069234826966,-253.59900000000005,135.12900000000002,0.5673070582248324,0.5572553903568209
3.0,61,2.6,7.8,622.485,0.026253339384839647,69.34068087175638,476.857,0.0123875129721937,228.92671730035966,353.763,0.008957583938549367,86.81291300444462,537.9200267738461,13754.420469034036,4.0587809527092915,1.3628170430652178,-145.628,-123.09400000000005,0.47184523045274157,0.3411978875236743
3.0,61,2.6,7.8,603.058,0.025290436137291677,57.02883892073032,335.38,0.010361374429384099,64.59558075425036,482.381,0.008023139412464164,197.91481599272282,531.3916560628504,14832.127431804896,3.0966321533328687,1.9289470617461104,-267.678,147.00099999999998,0.4096953636203162,0.31724005742367367
3.0,60,2.6,7.8,620.933,0.03076265569177648,68.78011066860631,470.54,0.012062320935460393,88.67346660061679,339.379,0.01116846958305271,,537.340272211062,15497.14253242871,4.485157070043626,1.5767341459765924,-150.39299999999997,-131.161,0.3921092202285029,0.3630528422173344
3.0,58,2.6,7.8,607.725,0.03004249394847837,63.79583534162691,476.857,0.012314183282843763,212.9022727222051,346.573,0.008861111287022053,,534.7630098880571,14157.29904856393,4.14006029074415,1.671937819981814,-130.868,-130.28400000000005,0.4098921781914004,0.29495258623396886
3.0,59,2.6,7.8,596.831,0.03207730431925193,59.92253959933623,476.068,0.016657045679960094,197.63698646438007,331.38,0.00823247380863323,,529.8630333031616,11869.980651972382,4.281047709138839,1.6360378170983152,-120.76300000000003,-144.688,0.5192782259437863,0.2566448142493171
2.0,51,2.6,5.2,651.148,0.015504102694793844,74.46871724942343,497.359,0.009930221763786192,248.909070533334,340.179,0.006994049341745377,,560.7826467941019,22154.945904417276,3.525096077317687,0.7263097568163078,-153.78900000000004,-157.18,0.6404899373583666,0.45110958559981185
2.0,51,2.6,5.2,679.701,0.022787645353290933,61.15574333455663,446.814,0.01060882901196551,182.08897920220483,608.503,0.009700287244595481,151.24653199578427,569.7195149851553,21077.251400330468,3.843853396679509,1.3623954509086815,-232.887,161.68900000000002,0.4655517868340623,0.42568185936747477
2.0,48,2.6,5.2,664.281,0.018593127967874674,53.129607831870544,589.821,0.006598321503714109,143.35166783137208,466.59,0.005392792940558073,99.11205482181737,565.4815394416277,16813.26537350201,2.34113112129094,2.0253420512749885,-74.45999999999992,-123.23100000000005,0.35487958320486646,0.29004226453320686
2.0,51,2.6,5.2,663.509,0.012390211248072746,51.01728745906087,582.024,0.004043759530686534,289.16654312842405,476.857,0.003739579299382712,292.6306276730328,566.8971174199637,17079.11085185221,1.595588180121749,2.0623984067777292,-81.48500000000001,-105.16699999999997,0.3263672789530143,0.30181723495347107
2.0,50,2.6,5.2,656.559,0.01948610907134806,45.665961396228454,430.172,0.0025852821972599115,43.86946808529649,331.38,0.0012245482431061038,,612.5409796793562,9943.81035409429,1.064415872752365,3.2844674765227833,-226.38699999999994,-98.79200000000003,0.13267308459549026,0.06284211171262775
2.0,47,2.6,5.2,640.316,0.014390951534430959,52.06959072394477,494.208,0.0072714377369340125,219.49453981976905,567.189,0.005982206480727839,227.27647989526855,544.5074377664221,16215.70840427022,2.1842401737874177,1.274423028030171,-146.108,72.98099999999994,0.5052784535850038,0.4156922123193284
2.0,50,2.6,5.2,653.467,0.022837972523778543,53.05209249992902,449.189,0.0067769403633806125,92.91837755702574,,,,557.8737055459593,16074.775154128918,2.6082959087024697,2.215315114432222,-204.27799999999996,,0.29674001736907984,
2.0,50,2.6,5.2,662.737,0.020367521257922756,55.63903552633337,610.058,0.009499988959522847,124.33912783695928,447.606,0.008210302682871009,87.93661808605884,553.8558661325205,16657.67049896681,2.9467359132135083,1.6092735778483125,-52.678999999999974,-162.452,0.4664283316177932,0.4031076034683055
2.0,50,2.6,5.2,655.013,0.017776922961711423,43.7355137283472,333.78,0.0017585812801706247,56.36528985603712,592.937,0.0016023171383148028,121.91092800448826,609.0209317949746,10160.670839758426,0.9661007496462012,3.3794789548501454,-321.23300000000006,259.15700000000004,0.0989249536580836,0.09013467301208039
2.0,53,2.6,5.2,667.368,0.011158907865307474,41.55628901287321,465.009,0.0028455487077262333,72.27199525684665,596.831,0.00033674048003242394,33.49295614470964,597.1661489877946,10449.902569767559,0.6384464586911838,3.1574579624031163,-202.35900000000004,131.822,0.25500243770027997,0.030176831290034616
2.0,56,2.6,5.2,688.169,0.04246116252645462,61.56178458557656,489.479,0.01656342306423399,331.197511828664,345.774,0.013658470603932115,,591.3194816213341,24788.061775816088,7.650589155207092,1.7289940889580868,-198.69,-143.70499999999998,0.3900840692695228,0.3216697280820436
2.0,54,2.6,5.2,641.864,0.014910726144134558,52.02824693798459,480.803,0.006704055142365146,76.84902673018536,584.364,0.0053014930502376595,131.3001300265015,549.0139917374846,18195.479703444747,2.1116854407067986,1.727621942113786,-161.06100000000004,103.56100000000004,0.4496129214338984,0.3555489517405637
2.0,51,2.6,5.2,677.39,0.021125087977281964,69.47908050546016,471.33,0.0112808959300799,,607.725,0.01108511872067879,,579.6664947656619,24687.355492722992,4.569865046193625,0.9937321805495141,-206.06,136.39500000000004,0.5340046840141653,0.5247371624013963
2.0,49,2.6,5.2,644.96,0.02195964138198144,58.438642334269844,437.308,0.010774636367351619,,582.804,0.008084183842424385,,569.9268687693958,25152.181808283694,4.33931906676404,1.3833898898852919,-207.65200000000004,145.49599999999998,0.49065629897729285,0.3681382451471956
2.0,51,2.6,5.2,668.139,0.016344889022517337,66.7414486496707,433.344,0.004663272334685085,,329.78,0.004198354033322839,,578.9095275953806,20229.599029739544,2.1063557393973724,2.0661529777718677,-234.79500000000002,-103.56400000000002,0.2853046189705409,0.25686035723699485
2.0,50,2.6,5.2,668.911,0.017549943156616545,53.28265345387251,488.69,0.008412615001327351,265.7671319884207,578.903,0.00782733969605213,269.64227212549815,572.0419288128493,17486.64548514151,2.7627136632430105,1.4470752787204428,-180.22099999999995,90.21300000000002,0.47935283472161516,0.44600370646221305
2.0,49,2.6,5.2,655.786,0.013408967182612442,48.42137364785174,458.684,0.00438684101121944,109.44883820191126,590.6,0.003851941604716999,126.62934830397523,564.8111288972635,11089.962681071655,1.3332267878663182,2.2241411761153205,-197.10199999999992,131.916,0.32715726360400865,0.2872660923290091
2.0,54,2.6,5.2,644.96,0.020495449642061944,65.13254749767805,438.1,0.013770805500555592,160.96164055124535,,,,548.1135147356699,22050.9712233543,4.504340816212982,0.8156671184002621,-206.86,,0.6718957495957713,
2.0,52,2.6,5.2,695.857,0.020123639171098117,58.617331683603766,408.737,0.007420622232952781,,513.099,0.006386186618766152,,591.4281039583004,25371.333949843796,3.982186594105369,1.5384219267740764,-287.11999999999995,104.36200000000002,0.36875150512589167,0.31734750183446403
