size,thickness,materials,dielect1,Spectrum,Amplitude_1,Mean_1,Sigma_1,FWHM_1,Amplitude_2,Mean_2,Sigma_2,FWHM_2,Amplitude_3,Mean_3,Sigma_3,FWHM_3,Baseline,RMSE,R_squared,Peak12_lambda_ratio,Peak23_lambda_ratio,Peak13_lambda_ratio,Peak12_amp_ratio,Peak23_amp_ratio,Peak13_amp_ratio,Peak12_area_ratio,Peak23_area_ratio,Peak13_area_ratio,Skewness_1,Skewness_2,Skewness_3,Avg_skewness,Max_skewness,Asymmetry_1,Asymmetry_2,Asymmetry_3,Avg_asymmetry,Max_asymmetry,Area_1,Area_2,Area_3,Total_area,Area_ratio_max_min,Peak12_separation,Peak23_separation,Peak13_separation,Peak12_norm_separation,Peak23_norm_separation,Peak13_norm_separation,Mean_separation,Separation_std,Dominant_peak_idx,Dominance_ratio,Second_dominant_ratio,Peak_uniformity,Peak_width_ratio_max_min,Avg_FWHM,FWHM_std,Center_of_mass,Spectral_span
55,0.5,2.6,1.3,361,0.016129935665945602,673.3949524795128,17.918556066795652,42.19497419721174,0.007718214332020282,456.23972129171125,39.062933333177064,91.98617667163202,0.005568182894264498,608.4907647316228,25.527991393205617,60.113824692548455,0.001118501339781113,0.0010448085206822522,0.9272785985188586,1.4759673940112918,0.749789064576621,1.1066642117015622,2.089853269562959,1.3861279954287462,2.896804160811566,0.9584710793441279,2.121091334284218,2.0330047008286427,0.3864912538612137,0.3896209266999733,0.39091187384838916,0.3890080181365254,0.39091187384838916,0.9999819968877355,1.0000035279036565,0.9999945054330983,0.9999933434081635,1.0000035279036565,0.7223047873954529,0.7536010244501813,0.35528928531141346,1.8311950971570479,2.121091334284218,217.15523118780152,152.25104343991154,64.90418774788998,1.0,0.7011161674859255,0.2988838325140744,184.70313731385653,32.45209387394499,1,2.08985329663986,1.3861279954287462,2.1515362608112545,2.180026849683688,64.76499185379741,20.591518932699607,559.0340612983923,217.15523118780152
60,0.5,2.6,1.3,362,0.022345804220720935,732.5959702848522,13.272310277128794,31.253901686788428,0.007687415933851094,476.7831369236227,44.59902733062963,105.02268153871327,0.007754699137533638,630.4673507889634,44.599039999999995,105.02271137279999,0.0015887353347024476,0.0021155336297672845,0.8174118214417271,1.5365391800802202,0.7562376328082703,1.16198875226127,2.906803030084813,0.9913235443926847,2.8815823201194792,0.8650722206914672,0.9913369982167554,0.8575780986010489,0.4012214061840802,0.3909213790533469,0.3903317103182712,0.3941581651852328,0.4012214061840802,0.9999962987542573,0.9999992294763205,1.000000733720335,0.9999987539836376,1.000000733720335,0.7413675297269475,0.8570007357857965,0.8644898124737195,2.4628580779864633,1.166074555053027,255.81283336122954,153.68421386534067,102.12861949588887,1.0,0.6007681938627585,0.3992318061372416,204.7485236132851,51.064309747944435,1,2.8815823572786554,1.008752369246866,1.8270321312641655,3.3603072162089425,80.4330981994339,34.77494334739956,568.5500298400491,255.81283336122954
63,0.5,2.6,1.3,363,0.01159786434899549,751.8988941534076,14.402899374507335,33.91623550507737,0.007513535748772286,621.1111781323895,38.39413333333333,90.411273056,0.006683529575784069,317.79049976021287,31.686975724161364,74.61712417476967,0.0028331336733287893,0.002601498090838409,0.5578434957070459,1.21057053974485,1.9544674198909349,2.366020679411475,1.543596062151029,1.1241867865112525,1.7352903198765108,0.5790414877374651,1.9371487487332815,1.121689493590843,0.3980013790208811,0.391938195627071,0.06146108517232941,0.2838002199400938,0.3980013790208811,1.0000954404971232,1.000005335044245,2.2137411090541157,1.4046139615318278,2.2137411090541157,0.41754116814531556,0.7210902447057865,0.372243094384775,1.5108745072358771,1.9371487487332815,130.78771602101813,303.3206783721766,434.1083943931947,0.3012789379570413,0.6987210620429587,1.0,217.05419719659736,86.26648117557923,1,1.5435960826952322,1.1241867865112525,4.003120749211828,2.665722528152193,66.31487757861568,23.79940882847797,559.3173457774325,434.1083943931947
52,0.5,2.6,1.3,364,0.015018687694345674,691.0798055884463,17.508203705078795,41.22866824879365,0.007056244988200366,462.22851860197767,26.95699393939394,63.47886846836364,0.005334285769814587,599.0934049755951,26.95699393939394,63.47886846836364,0.0014558202653738258,0.0012425063120668199,0.8761063228846334,1.4951042131248975,0.7715466649490658,1.1535426693880615,2.128424892647268,1.3228096806978273,2.8155010925328803,1.3823226452165893,1.3228426671419258,1.828595375233581,0.3946865439211076,0.3935712838276533,0.39229940826011045,0.3935190786696238,0.3946865439211076,1.000057016701802,0.9999959528649333,1.000001447257686,1.0000181389414735,1.000057016701802,0.6572544613615111,0.47547109460852166,0.359431326405217,1.4921568823752498,1.828595375233581,228.85128698646866,136.86488637361748,91.98640061285118,1.0,0.598051635085233,0.40194836491476704,182.85808668004307,45.99320030642559,1,2.1284249228109724,1.3228096806978273,2.165851821736296,1.5396778786377856,56.06213506184031,10.488844972010899,577.9912980103469,228.85128698646866
63,0.5,2.6,1.3,365,0.01372276981727105,757.4477821764965,13.538397225553496,31.880488554677886,0.007914673551497001,487.0652348061011,45.92391111111094,108.14254436266627,0.006528356977637741,625.4104820405154,45.92391111111107,108.14254436266657,0.002092352393073507,0.0019885812293700786,0.7340354452306885,1.5551259421705148,0.7787928869002712,1.211121021996728,1.7338389959610643,1.2123530403396523,2.102025004771427,0.5110656976852113,1.212328604100452,0.6195795639465272,0.3949143545363688,0.3930021299400664,0.39398667940557036,0.39396772129400187,0.3949143545363688,1.000001538228768,0.9999979299171892,0.9999993318140419,0.9999995999866663,1.000001538228768,0.4643471741551585,0.9085860706504796,0.7494552776005956,2.1223885224062338,1.95669559550547,270.3825473703954,138.34524723441427,132.03730013598113,1.0,0.5116648562560362,0.48833514374396375,204.36389730240484,66.01865006799056,1,1.7338390178677037,1.2123530403396523,3.0125068764375196,3.3921231845990203,82.7218590933369,35.95027787270375,565.7555610190556,270.3825473703954
51,0.5,2.6,1.3,366,0.018524746047448835,671.0025081236605,15.015739430952621,35.35936352679585,0.006519802260713132,603.9121412945759,33.19262412813283,78.16265514940974,0.0053119548561858815,476.63690428869387,42.25311631932698,99.49848337107755,0.0005524083869643176,0.00102560070238283,0.9367579083969949,1.1110929260093285,1.2670276595466181,1.4077854695806364,2.8413048467657247,1.2273828212945759,3.4873688124701405,1.2852388521999367,0.96418623134013,1.2392096055036599,0.39279590392646874,0.39090100106436493,0.3902529657839039,0.3913166235915792,0.39279590392646874,1.0000186728448295,1.0000175376185707,0.9999976239559962,1.0000112781397987,1.0000186728448295,0.6952250634762485,0.5409306310322874,0.5610229780859088,1.7971786725944447,1.2852388521999367,67.09036682908459,127.27523700588205,194.36560383496663,0.3451761294454659,0.6548238705545341,1.0,97.18280191748332,30.09243508839873,1,2.841304890345341,1.2273828212945759,1.6965681767755783,2.813921786111227,71.00683401576104,26.669095793600537,568.2521326253445,194.36560383496663
58,0.5,2.6,1.3,367,0.025783185390063305,731.4378284620407,15.540566304069367,36.59523634414863,0.0077282214484624846,460.9550399143513,38.96668077171427,91.75951921484821,0.0055244070915686635,329.30418669316015,17.452210566133967,41.09681448534359,0.0029115393563869103,0.0022346150600792464,0.8363041166060414,1.5867877886697763,1.399784936058894,2.221161643302639,3.336237869007886,1.3989232112102956,4.667140653464781,1.330343110306225,3.2913144968459678,4.378577565311703,0.39124003455416084,0.3922475838691632,-0.027360555687908083,0.25204235424513866,0.3922475838691632,0.9999966297120894,1.0000007626522784,0.9999716980967831,0.9999896968203835,1.0000007626522784,1.0014289117236836,0.7527598736239821,0.22871101318826037,1.982899798535926,4.378577565311703,270.4827885476894,131.65085322119114,402.1336417688805,0.672619150583638,0.32738084941636203,1.0,201.06682088444026,69.41596766324912,1,3.336237912177429,1.3989232112102956,1.4337682215995324,2.5074170406203713,56.48385668144681,25.011268484666875,590.3411623179014,402.1336417688805
48,0.5,2.6,1.3,368,0.014421700806560044,623.9597836128869,28.43700349113425,66.96402456099275,0.006552376715513702,340.10754113641,20.189011024431835,47.54148694055257,0.005474968545683593,479.18899999999996,53.82207999999999,126.74131042559999,0.00047756950832804275,0.0007606554674619789,0.9587359007086771,1.83459555624039,0.709756570239173,1.3021162497735899,2.2009877045554793,1.1967879890379876,2.6341156890332074,3.1795291322998698,0.4376821368032042,1.3916231050846821,0.39161912233587615,0.09950742051748776,0.39345269594020643,0.29485974626452344,0.39345269594020643,0.9999987836146922,1.0000119367150686,1.0000049064555572,1.0000052089284395,1.0000119367150686,1.0250980032422752,0.3224056016693363,0.7366204249969924,2.084124029908604,3.1795291322998698,283.8522424764769,139.08145886358994,144.77078361288693,1.0,0.48997836920423754,0.5100216307957625,211.4668506700334,72.38539180644347,1,2.2009877381461562,1.1967879890379876,2.210767295693129,2.665909683979415,80.41560730904844,33.703232474413184,545.8737661556431,283.8522424764769
53,0.5,2.6,1.3,369,0.011581593187762178,707.2209662495267,17.24072735811813,40.59880959744373,0.00783347945568021,601.9664370082966,37.797013333333325,89.00516293759999,0.00643844287180329,351.56376265875775,11.733962789273367,27.63137025543671,0.0018515941630200365,0.0017074595898941539,0.758901635351799,1.1748511590849073,1.7122539378224222,2.011643523498704,1.4784736598136825,1.2166729580406916,1.7988189440339777,0.6743067090762112,3.920388436536031,2.6435442252982186,0.3925395153995264,0.3934288735528512,0.3888753372296087,0.39161457539399547,0.3934288735528512,0.9999954524095366,0.9999878733971556,1.0001283747106697,1.0000372335057872,1.0001283747106697,0.4990716547642249,0.7401255956366117,0.1887888425409528,1.4279860929417894,3.920388436536031,105.2545292412301,250.4026743495388,355.6572035907689,0.2959437575805142,0.7040562424194858,1.0,177.82860179538446,72.57407255415436,1,1.4784736786874622,1.2166729580406916,3.968247731285926,3.22116355847707,52.41178093016015,26.411428408032947,575.8010132787716,355.6572035907689
56,0.5,2.6,1.3,370,0.005785246295066831,650.4720000000009,35.68462222222222,84.03086210133333,0.005974112410282696,500.4904180786556,35.68462222222222,84.03086210133333,0.0048342141006631955,703.1319765921467,20.586913336663578,48.47847526344213,0.0003890660788056042,0.0013179266306800595,0.7650223171239319,1.299669237419136,0.711801531917663,0.9251065541813869,0.9683858958312576,1.2357980350690958,1.1967294072888135,0.9683892969992957,2.1422199235755577,2.074502846198522,0.39144275263895184,0.3913017662444482,0.39166116855687183,0.39146856248009065,0.39166116855687183,1.0000113160545505,1.0000031987711457,1.000008957638377,1.000007824154691,1.0000113160545505,0.5160316878793757,0.5328762816581523,0.24874956841709875,1.2976575379546267,2.1422199235755577,149.9815819213453,202.64155851349108,52.65997659214577,0.7401323944681373,1.0,0.25986760553186267,176.3115702174182,26.329988296072884,2,1.0326461667460751,1.1967294072888135,11.088282996937338,1.7333643775859724,72.18006648870293,16.759555880293483,568.2989656633001,202.64155851349108
56,0.5,2.6,1.3,371,0.021560889929871586,740.3179036617577,14.216033333333337,33.47619961400001,0.008474022274076851,462.4514328074825,39.77836704073152,93.6708942748554,0.0039838591543146,625.131290000284,39.12297191809232,92.12755673216216,0.0005856518354620428,0.0009016329783830781,0.9561130681245527,1.600855465334433,0.7397668940986755,1.1842598754915992,2.5443513101675523,2.127088768233796,5.412061158164839,0.9092132746944264,2.1628545731051365,1.9664960893341257,0.3941831393835491,0.3913201075124342,0.38846782512444916,0.39132369067347744,0.3941831393835491,0.9999532886484926,0.9999946527091533,0.9999928401452446,0.9999802605009634,0.9999946527091533,0.7660871426392635,0.842582443383059,0.3895696241643777,1.9982392101867004,2.1628545731051365,277.8664708542752,162.67985719280153,115.18661366147364,1.0,0.5854605512232445,0.4145394487767555,220.27316402353836,57.59330683073682,1,2.5443513401928604,2.127088768233796,1.520788414010101,2.7981340580751435,73.09155020700585,28.019367999626596,588.4269939527662,277.8664708542752
50,0.5,2.6,1.3,372,0.01907828790877836,686.0725072532136,23.986874583783216,56.48477200738439,0.008937841009365382,483.2007092354961,49.172933333333326,115.79340687199999,0.005779642493861537,340.54397338167246,25.080437757613844,59.059916440384235,0.001279474315717533,0.0019822136143451824,0.8414217583721953,1.4198499591164766,1.4189084141970587,2.0146370538881353,2.1345521446770257,1.546434898735454,3.3009459666314136,1.0411759990698304,3.2118368328519273,3.3440874235982836,0.3906999640273049,0.39084666224299314,-0.044464548346805986,0.24569402597449733,0.39084666224299314,0.9999736390900595,1.000003451324933,0.999999809452868,0.9999922999559535,1.000003451324933,1.143825158195966,1.0985896324096243,0.3420440356283466,2.5844588262339365,3.3440874235982836,202.87179801771754,142.65673585382365,345.5285338715412,0.5871347171957155,0.41286528280428453,1.0,172.7642669357706,30.107531081946945,1,2.1345521685592153,1.546434898735454,1.9857312259896882,2.0499933478860823,77.11269843992287,27.3715880165087,556.9927182117754,345.5285338715412
60,0.5,2.6,1.3,373,0.016130758663494952,701.3519182848102,15.220731744245683,35.84208352598462,0.006187298468636934,484.9971982639146,43.513866666666665,102.467323504,0.0054422194282810745,336.9399131702862,21.056963250713622,49.585358202045455,0.001308447897594486,0.0017032568653208562,0.7894604655451184,1.4460947832177373,1.4394174726894338,2.0815340981290795,2.607076171378064,1.1369071821678596,2.9640036716030553,0.9117359340166932,2.453549119295328,2.236988898268934,0.3916226314114668,0.39476259408913666,0.014586151144740404,0.26699045888178125,0.39476259408913666,1.000037479101932,0.999999702952176,0.9999994035633535,1.0000121952058205,1.000037479101932,0.6136302209182207,0.6730350290392437,0.27431080286959486,1.5609760528270593,2.453549119295328,216.35472002089557,148.05728509362837,364.41200511452394,0.5937090902175456,0.4062909097824544,1.0,182.20600255726197,34.1487174636336,1,2.6070762135140004,1.1369071821678596,1.8991075675976277,2.858855106169086,62.6315884106767,28.721464012412817,553.7819859949068,364.41200511452394
60,0.5,2.6,1.3,374,0.016447839027567617,701.0846605845272,19.860609429677105,46.768160297192246,0.009878952498304108,609.0846776229778,34.231022222222215,80.60789574933332,0.009184444289150683,476.8035020699454,34.231022222222215,80.60789574933332,0.001201574959803283,0.0013839733565324088,0.9076151429271777,1.1510462934652612,1.2774333136787646,1.4703848808592297,1.664937539065748,1.0756178686185773,1.790836585280757,0.965902271913133,1.075619422403156,1.0389432439360144,0.389329026769469,0.38999793589915877,0.3899647494995641,0.3897639040560639,0.38999793589915877,0.9999955972844476,1.0000115109150092,1.0000052478032075,1.0000041186675548,1.0000115109150092,0.8164368537328415,0.8452582392410775,0.7858339311547891,2.447529024128708,1.075619422403156,91.99998296154945,132.28117555303237,224.28115851458182,0.4101993389496782,0.5898006610503218,1.0,112.14057925729091,20.14059629574146,1,1.6649375559191293,1.0756178686185773,3.6170198509295703,1.7235635363269286,69.32798393195297,15.95220427451185,578.2013019067355,224.28115851458182
50,0.5,2.6,1.3,375,0.02045553988896999,688.0586676433688,14.351364988431948,33.79488130205932,0.0067512072956734115,324.55200276724463,13.93846161115877,32.8225681711889,0.005587301363037274,580.4472276293232,47.998666666666665,113.02822024,0.0013455754187987994,0.001603561245567856,0.863614091347009,2.1200259489281423,0.559141274724891,1.1853940115338932,3.0299083838068963,1.2083126962695574,3.661076822915923,3.262081165620234,0.3354048615270958,1.0941178821315873,0.37991543351793955,0.003724409009047598,0.39401278552494345,0.25921754268397684,0.39401278552494345,1.0000152154099875,0.9999944388456655,1.000001584436079,1.0000037462305773,1.0000152154099875,0.7334995425088886,0.22485631256303118,0.6704026635324294,1.6287585186043492,3.262081165620234,363.5066648761242,255.89522486207852,107.61144001404568,1.0,0.7039629519565549,0.2960370480434451,309.70094486910136,53.80572000702284,1,3.0299084286864004,1.2083126962695574,1.6191326431385678,3.4436129327385867,59.88188990441608,37.582226910339514,564.2942484097098,363.5066648761242
46,0.5,2.6,1.3,376,0.01677024021896483,631.615860321322,29.157698987624304,68.66113273003747,0.008487452076658518,475.03580156467484,41.75189333333332,98.31819345919997,0.004650287279658303,335.42970463258456,41.75189333333332,98.31819345919997,0.00042425931409965136,0.0014259988987125496,0.9003192363274464,1.3296173851334365,1.4162007568317996,1.8830051471230875,1.9758862695079387,1.825145713313349,3.6062803972766706,1.379920610435959,2.2915071084972274,3.1620978883328266,0.39278846115747446,0.38967373760667545,-0.08098425050185853,0.23382598275409713,0.39278846115747446,0.999989012350318,0.9999930684187721,1.4252198083070875,1.1417339630253924,1.4252198083070875,1.2222763327397264,0.885758443897421,0.38653968839274144,2.494574465029889,3.1620978883328266,156.58005875664713,139.60609693209028,296.1861556887374,0.5286542120530353,0.47134578794696463,1.0,148.0930778443687,8.486980912278426,1,1.975886292788026,1.825145713313349,1.9711241436053413,1.431933752764733,88.43250654947913,13.980472501101376,537.9461097329375,296.1861556887374
50,0.5,2.6,1.3,377,0.02499143681310497,690.5014939604396,16.613286419185652,39.121299125626756,0.009122265175453604,463.6616395010272,39.24949333333333,92.42549189119998,0.006931579324255484,606.1059323340329,39.24949333333333,92.42549189119998,0.0014208872093283112,0.0013229041075631196,0.942173617752805,1.4892357597306924,0.76498449324766,1.1392422629841235,2.739608645272846,1.3160442400086068,3.6054462170126955,1.159554983508135,1.3160273951766461,1.5260061246808179,0.3948184161753385,0.3912245359365349,0.3917751506380326,0.3926060342499687,0.3948184161753385,1.0000027103225126,1.0000029420867036,1.000001065739522,1.0000022393829127,1.0000029420867036,1.037772194939289,0.8949745459103993,0.6800576865336964,2.612804427383385,1.5260061246808179,226.83985445941238,142.4442928330057,84.39556162640667,1.0,0.6279509091225093,0.37204909087749066,184.64207364620904,42.19778081320334,1,2.739608675304955,1.3160442400086068,1.700230793585184,2.362536366555778,74.6574276360089,25.127837446807824,576.125400079678,226.83985445941238
50,0.5,2.6,1.3,378,0.024542806362011227,712.2553851739142,13.725427775112898,32.32091183339136,0.00955370548177195,459.4580454327916,48.48186666666638,114.16606926399932,0.008531785248949717,639.0025329074726,48.48186666664056,114.16606926393854,0.0017743519095590398,0.0014221683559090825,0.93661898569757,1.5502076680425572,0.7190238250577468,1.1146362471100517,2.568930573790951,1.1197779938225982,2.8766319542992846,0.7272494075164149,1.1197618740996307,0.8143461595687626,0.39804104629031395,0.3914254429770425,0.39223376860802345,0.39390008595846,0.39804104629031395,1.0000191944814267,1.0000085744380125,1.0000031259940942,1.0000102983045112,1.0000191944814267,0.8420077322897395,1.1577977561955035,1.0339678308966183,3.0337733193818615,1.3750440900459504,252.79733974112258,179.54448747468103,73.25285226644155,1.0,0.7102309211740273,0.2897690788259727,216.1709136079018,36.626426133220775,1,2.5689306006803143,1.1197779938225982,1.941524233022849,3.532266349801807,86.88435012044306,38.582177217627965,585.427026611792,252.79733974112258
50,0.5,2.6,1.3,379,0.02157210909507255,704.6976416100046,13.127848431248914,30.91372004287357,0.008942445280466485,471.09396046967737,39.718817651231255,93.53066618147238,0.008804030416124584,624.3377523694991,44.70964023206042,105.28315501126053,0.0012744413009650266,0.0015254406069394753,0.9088381144125447,1.4958749225043693,0.7545498549169848,1.128712205749867,2.4123277445108906,1.0157217497245603,2.4502537849639694,0.7970099239279963,0.9023363195840212,0.719171001510131,0.38278098664027405,0.3921268283809317,0.3919315639071255,0.38894645964277713,0.3921268283809317,0.9999884435522486,0.9999900064764751,1.0000025918610602,0.999993680629928,1.0000025918610602,0.7076188155381649,0.8878419128974255,0.9839368022075059,2.5793975306430963,1.3904898802332497,233.60368114032718,153.2437918998217,80.35988924050548,1.0,0.6559990456989725,0.34400095430102745,193.42373652007444,40.17994462025274,1,2.412327771487044,1.0157217497245603,2.189265410225198,3.4057096611228155,76.57584707853549,32.64253495557874,571.2374718415467,233.60368114032718
52,0.5,2.6,1.3,380,0.021819585207706552,686.6228649237186,15.04257777777778,35.42256300266667,0.00816879820714095,478.55104681187055,39.046188804684604,91.9467463210474,0.00833398500589098,605.0215062558183,36.512757997559696,85.98097278781353,0.0011158959906174394,0.0018416858991577025,0.8690378091254006,1.4347954507630665,0.7909653489399235,1.1348734843704609,2.6710887436934807,0.9801791223944873,2.6181454526818277,1.0288008508518713,1.0481733213644888,1.078361604995272,0.3875585496027603,0.3916126662690549,0.3925572628149423,0.3905761595622525,0.3925572628149423,1.0000141331487302,1.000012155081228,0.9999878477955302,1.000004712008496,1.0000141331487302,0.8202494374920967,0.797286896399853,0.7606441416169085,2.378180475508858,1.078361604995272,208.07181811184802,126.47045944394773,81.60135866790029,1.0,0.6078211868940566,0.3921788131059434,167.27113877789787,40.80067933395014,1,2.6181454840971163,1.020221664501819,1.9970602967418813,2.5957112791111556,71.11676070384253,25.356845566308515,552.0705317145535,208.07181811184802
50,0.5,2.6,1.3,381,0.01645743274186246,663.410343958162,13.073799073656028,30.78644353462669,0.008579608716679094,613.0890933352134,45.14519999999971,106.30881986399933,0.006754019391965205,473.5222922882004,45.1452,106.30881986400001,0.001253614497166407,0.0015394063247379372,0.8959760975794434,1.0820782022871944,1.2947417752445303,1.401011852582961,1.918203159783762,1.2702967065590598,2.4366871847854075,0.5553199416199267,1.2702387002498945,0.7053888809390041,0.38286354869942235,0.3886458687380465,0.3907851736195583,0.38743153035234235,0.3907851736195583,1.000036745136446,1.00000152777597,0.9999986554067672,1.0000123094397277,1.000036745136446,0.5376218226201953,0.9681298694161132,0.7621637327682024,2.267915424804511,1.8007637125250686,50.32125062294858,139.56680104701303,189.8880516699616,0.265004828794654,0.7349951712053461,1.0,94.9440258349808,44.622775212032224,1,1.9182031821414618,1.2702967065590598,2.5168528212366783,3.4531049273174546,81.13469442087535,35.60158962254802,553.5010005526816,189.8880516699616
58,0.5,2.6,1.3,382,0.021380496606291384,722.3475071488809,13.590608564967827,32.00343686095754,0.007838118880092674,617.3040322862996,44.72937480914852,105.32962638807912,0.007355121308508422,472.45850109683437,48.87226666666666,115.085390992,0.0017945208626002393,0.001960678923447829,0.8328642403727375,1.1701648934211824,1.3065783150331065,1.5289120747573908,2.7277586192036334,1.0656681847597402,2.9068856132759926,0.8285077623687501,0.9753834099913652,0.8081127265557569,0.3844380824728339,0.3925437047063275,0.3897935678536718,0.38892511834427773,0.3925437047063275,1.0000068383689822,1.0000014002681246,1.00000245137726,1.0000035633381223,1.0000068383689822,0.7260912727287958,0.8763843932735276,0.8985024598519137,2.500978125854237,1.237451121470469,105.04347486258132,144.84553118946525,249.88900605204657,0.4203605293491903,0.5796394706508097,1.0,124.94450302602328,19.901028163441964,1,2.7277586540048233,1.0656681847597402,1.875353270199322,3.5960322477864226,84.13948474701222,37.08026746248844,567.7182783271728,249.88900605204657
48,0.5,2.6,1.3,383,0.01935413053692004,664.2856294532494,13.343562439020147,31.421687702653426,0.007848097449371674,609.8783600191712,35.60074666657324,83.83335026537999,0.006156754315908853,480.8267071101704,35.600746666657614,83.83335026557869,0.00161804276126864,0.001795727364599845,0.8578957606388226,1.0892100343292375,1.2683953511744195,1.3815489439959612,2.466091994290967,1.2747134154145316,3.1435605888241374,0.9242075911529035,1.2747039286384492,1.1780910474887694,0.39436695116945963,0.39195795105262843,0.39231507225486034,0.39287999149231617,0.39436695116945963,1.0000059178774845,1.0000078457259094,1.0000122567020602,1.0000086734351514,1.0000122567020602,0.6454613680012056,0.6983943586782311,0.547887507726392,1.8917432344058287,1.2747039286384492,54.407269434078216,129.05165290900078,183.458922343079,0.29656376882195684,0.7034362311780431,1.0,91.7294611715395,37.32219173746128,1,2.4660920257137673,1.2747134154145316,1.8964372660873305,2.6680091489324846,66.3627960778707,24.7070946742902,551.9307358344431,183.458922343079
47,0.5,2.6,1.3,384,0.017841639458213567,666.0498396340365,14.327760836829428,33.739297773782674,0.007179142510667785,590.0205530986939,38.41450666666666,90.4592485888,0.0052549524836903935,347.1891006323997,24.77087872213307,58.3309606324534,0.0011086788929851044,0.0010701491904806777,0.9287752211732389,1.1288587086262267,1.6994213010253216,1.9184065352876718,2.4852047696756903,1.3661669437226571,3.3952046520054284,0.926903325700662,2.183289898407346,2.0236986680959905,0.39795871155823,0.39195269966946356,0.07673525937784073,0.28888222353517806,0.39795871155823,0.9999632654193523,1.000000646457455,1.0000009891754014,0.999988300350736,1.0000009891754014,0.638972791328817,0.6893629287100855,0.3157450272612121,1.6440807473001147,2.183289898407346,76.02928653534264,242.8314524662942,318.86073900163683,0.2384404137473706,0.7615595862526294,1.0,159.43036950081841,83.40108296547578,1,2.4852048042927044,1.3661669437226571,1.8229927196204072,2.6811242247931997,60.843168998345355,23.223861267666628,569.1642830205341,318.86073900163683
50,0.5,2.6,1.3,385,0.02971230535824438,656.2197887933823,25.913111111111117,61.02071230666669,0.017407361567885683,451.06730667863644,52.04040932298894,122.54579668196082,0.009109797789428022,319.3286599260769,29.46021846459948,69.37351164480815,0.001289231457268509,0.001851241166523548,0.9465717468105856,1.4548156762351248,1.412548772737515,2.054998098025679,1.7068816013089287,1.9108394916298896,3.2615767900543324,0.8503170640705726,4.59381831087879,3.9062020991526896,0.3894641431208504,0.36883143687340286,0.0034650600881289697,0.25392021336079407,0.3894641431208504,0.9999991098153197,0.9999963156315156,1.8860486631763913,1.2953480295410755,1.8860486631763913,1.924404142915086,2.263160677521505,0.4926535017074248,4.680218322144016,4.59381831087879,205.1524821147459,131.73864675255953,336.89112886730544,0.608957804274957,0.391042195725043,1.0,168.44556443365272,36.70691768109319,1,1.7068816111144447,1.9108394916298896,2.21450597380559,2.008265588020223,84.31334021114522,27.248643514132606,543.1391130988379,336.89112886730544
