size,thickness,materials,dielect1,Amplitude_1,Mean_1,FWHM_1,Amplitude_2,Mean_2,FWHM_2,Amplitude_3,Mean_3,FWHM_3,Baseline,RMSE,R_squared
49,3.0,2.6,7.8,0.015514888254217818,328.8146388926666,23.376786762519917,0.010061407458733193,584.6870584995261,66.7207464408607,0.012632446692631074,294.3081980025011,20.838665614102794,0.0013022351743432353,0.0020446549019236325,0.7275874238699955
50,3.0,2.6,7.8,0.018701005013056566,613.6285961035579,61.33265148800001,0.007781308470818766,467.37261456817345,61.33265148800001,0.0050893703384839485,358.5832596861843,33.195747861518875,0.001270375748245269,0.0017621452651415646,0.8681803247409751
53,3.0,2.6,7.8,0.017019148225485392,584.3532774589399,69.1277191488,0.007731414650054692,363.80509028801947,38.2379832127119,0.007030643058258507,315.94742151240604,17.281929787200003,0.000682100220910059,0.0020753937555221527,0.8147345454722149
49,3.0,2.6,7.8,0.0162252611976559,588.878755517771,75.11950012509092,0.012066150399848966,350.5819216467841,39.16529424150684,0.007569971446541564,472.8690295221655,75.11950012509092,0.00043138991312025824,0.0010155460490080977,0.9528538116133344
45,3.0,2.6,7.8,0.016964280306263468,582.3764039033211,52.55296663630701,0.003843192649846921,382.370635195082,24.083215104000008,0.005939503947544223,482.08794064546515,96.332860416,0.0004157776698775188,0.0014606945954898033,0.8827333555329753
52,3.0,2.6,7.8,0.013702295270011117,603.0464238502248,84.4629405559439,0.003241206194173894,319.1464687021714,26.758200916571436,0.006188960012185554,460.95966545295926,107.03278861185312,0.0004310371501445299,0.0021476766989426016,0.7550453106630926
50,3.0,2.6,7.8,0.01889262319787252,605.9756348187467,74.18175689975361,0.009437014282965383,465.592985273264,100.07053879037785,0.006773593404735392,309.3790000000001,78.68284099636345,0.0003561186548578222,0.0013968860182376147,0.92815574434038
55,3.0,2.6,7.8,0.015426444757972176,599.2470410589868,57.22568183773385,0.012055688746170853,353.7758824222967,34.72673325006599,0.007906394462518377,465.6711860989189,102.51093147446124,0.0004597116291182478,0.0016756966983361623,0.8619778506063602
49,3.0,2.6,7.8,0.019147815632403604,347.01650513306674,25.496232340442038,0.012288235376998623,592.6613752284983,63.068815377261075,0.007182947462246313,443.34010331751534,72.3260042752,0.0006957129921077933,0.0010193828752069907,0.9418566690369323
53,3.0,2.6,7.8,0.0129457931130015,592.4734972967892,81.34176232000002,0.00534284162686397,360.59837457211853,20.33544058000001,0.0030775974300090146,334.7471927033046,20.33544058000001,0.001546890651821054,0.0018359916488232741,0.7807245181861362
52,3.0,2.6,7.8,0.014673275811333535,589.6481751138891,65.91614548125129,0.003551930318957682,365.7086536516235,27.572206123428575,0.006425557525463388,480.60450690316986,95.68160377019457,-0.00029714629686657096,0.0018374110834962361,0.8128610778951347
50,3.0,2.6,7.8,0.015538409988984977,602.2808143844103,71.3481604709685,0.01127706110396145,336.07367331928356,29.98804089808658,0.006745111267265754,485.7604324910624,93.63031199599999,0.0006320742153944988,0.0010150009344267006,0.9467844019860946
50,3.0,2.6,7.8,0.016129510284551656,606.7921744031788,72.84305160377086,0.006501499884827851,494.73808322883656,114.57696024614957,0.003596336412450417,342.48427422070637,47.75382529085609,0.000426921148095914,0.0009680365496968944,0.9532896086070151
50,3.0,2.6,7.8,0.01768843655310236,603.9139065894935,67.85774902400001,0.008305610388712262,475.77895600261525,67.85774902400001,0.00845738668153409,314.39329643084693,31.380908678319326,0.0007343281900699716,0.0013589039817074181,0.9190888638567006
49,3.0,2.6,7.8,0.013547683519219752,585.7482848960849,76.98200232001459,0.009660428917369592,333.98360223544097,32.39735191333334,0.007760671447946938,357.5448401110294,32.39735191333334,0.0011366191065625216,0.002165312004091319,0.7824574510819018
52,3.0,2.6,7.8,0.013962517443882999,604.9296868319941,85.72411133229276,0.020172185010701196,292.57500000000005,64.6845955559609,0.009840030224648971,364.58302140462547,31.017746033419503,0.0014314045390112016,0.0019950332040809017,0.8483110688035291
51,3.0,2.6,7.8,0.018114269339074784,603.8740350300922,83.79026332850117,0.007956002348262794,477.2756643027491,87.42515197866666,0.00618603272789352,315.997198358334,21.856287994666673,0.00018845256760120164,0.0011770504657023062,0.9472930903767044
50,3.0,2.6,7.8,0.01532787881546467,614.5814868028435,75.53458902654693,0.011936325425167572,348.81133097663445,29.576360525929257,0.007129089674945509,470.8912846977836,83.38386222399997,0.0009354473398289832,0.0010841839622399076,0.9389370785546898
48,3.0,2.6,7.8,0.014870970484041837,592.2972227551224,72.2704983440356,0.007794898259195663,473.1067326469212,76.44785408919816,0.002356165253306712,298.179171697714,64.42536669504261,0.0002940803383374066,0.0009925134478293012,0.9412046317930611
48,3.0,2.6,7.8,0.011031116583863599,589.6929603260764,70.76231500682013,0.0070943913536277246,315.20823599146416,28.510713167860345,0.0032180952893937523,458.68399227678015,71.474752544,4.775937723286459e-05,0.001172942880373947,0.8568883277583179
55,3.0,2.6,7.8,0.014392835908997065,619.9365823089059,86.8244923730947,0.011448399749786712,310.98116000788616,67.64915386573091,0.0070089665756673,463.3008686441064,108.05923606399999,-0.00010585211191685887,0.0013449539885100866,0.9088264214649936
50,3.0,2.6,7.8,0.01609834241775824,607.961451343345,60.75459119517793,0.006864963972442579,338.4282363539443,31.034518153600008,0.006910391486150353,480.72149053114765,108.27398417499676,-0.0002962210898819104,0.0011500827680596523,0.9251087623898702
49,3.0,2.6,7.8,0.01576655970521974,350.4267200424621,31.47477228473684,0.009843562579795571,317.3882067917965,29.200934196571435,0.012730971402239357,593.9111594224136,61.737602099694094,0.00216257029322533,0.0022847904061051743,0.7772822371310717
50,3.0,2.6,7.8,0.012396060714773699,612.5298194802123,61.5791527658101,0.007077035759218429,334.7125275300897,29.885608238926594,0.0049255292493620645,376.5729999914523,23.370293349163273,0.0011434954560460657,0.001742918310501313,0.7602964018178487
46,3.0,2.6,7.8,0.017911502912209436,585.9612349254433,53.729569069725585,0.030742643577467903,283.97893466364957,25.159564079018057,0.0067877608652749865,313.29803414715394,100.63825631598988,0.0016759268878629267,0.0022773732974983502,0.7782606231639848
51,3.0,2.6,7.8,0.01861097546186433,617.3775485759062,84.10911112148321,0.01009432302569329,331.04351920929963,33.592763204,0.010226939387157909,477.10280710053763,134.37105274908754,6.40682796537182e-05,0.0015075611260183819,0.9307944920099485
48,3.0,2.6,7.8,0.016717625855554547,596.9519265182698,68.68992544317481,0.008687256430749064,357.1004177977039,28.031711437768834,0.01143704291463617,296.2954039421497,25.56926351200001,0.0019518585979622371,0.002764199707365095,0.7091649528168249
49,3.0,2.6,7.8,0.018288509520309,592.8071221208065,56.477472908659124,0.01206586142084687,350.3166007041886,29.175345426502552,0.006947233451502988,490.4502547991676,79.50290954666666,0.00039162113986174153,0.0010198082781770303,0.9527990385077112
54,3.0,2.6,7.8,0.016287075463532707,615.7839400123727,76.38266838799996,0.006887953120017486,344.70177369798046,19.095667097000007,0.00701884565747731,465.658585250846,76.382668388,0.0008730774041733288,0.0012852054068544214,0.9175294778294341
48,3.0,2.6,7.8,0.016204471911980056,599.090457451514,68.89961109942857,0.008552776832096464,308.69330554202213,46.32848309684048,0.0035509982284850847,358.8315629990643,17.224902774857146,0.0012052735456803514,0.0021022884516131643,0.7978914169597497
50,3.0,2.6,7.8,0.016560202342121792,599.2077700018696,60.7167548051704,0.008335915918981205,367.17342071222237,23.270331240000008,0.008821690030875715,470.06498074652234,79.07560491089527,-0.0003841082842230472,0.001258405943435242,0.9195031835980773
56,3.0,2.6,7.8,0.017923808105673292,621.8037463463996,77.88689084502491,0.010128511349078839,467.1525151056206,89.08755024000003,0.006102708089884015,345.244166364316,22.294303928713195,0.000157795832885139,0.0014616493115745643,0.9187871284822274
49,3.0,2.6,7.8,0.013100564018894966,584.8023209463051,114.58868059072593,0.011409995409734653,294.1770000000001,28.647170240000005,0.009612453102598346,333.84998883960327,30.124433508798358,0.0008949815926943994,0.0018696215784565497,0.8310027777906877
50,3.0,2.6,7.8,0.01969016663562078,603.2757683179452,55.34150282977739,0.007278543253878206,473.9542397042764,103.20408281897042,0.003089334094010957,403.6095861348262,31.554169365333337,0.0006069473880463009,0.0016227641916008479,0.8922866719206887
55,3.0,2.6,7.8,0.016218394503981343,619.8605842646197,94.73745140559451,0.008693263578375196,317.1813204804017,32.92501474600001,0.006567142303175451,398.92799999999994,131.700058984,0.0007150439802159319,0.0023412271702922863,0.7975435378778204
47,3.0,2.6,7.8,0.018070490109244924,330.7058993194306,20.212254682911702,0.015712732103727634,586.7512120314445,71.32013288715827,0.003845495896627848,375.73675794058613,27.013115101788575,0.0015002683077783479,0.0019026880142159908,0.8489856292548769
69,3.0,2.6,7.8,0.02935336692577251,670.9723015394907,36.369832996313235,0.012151987276467897,568.9584575102617,84.04232179663236,0.011922860816837005,465.71953219484055,73.29501026937837,0.0013880528728322764,0.0015316467141881988,0.9462679337742435
47,3.0,2.6,7.8,0.021815440861819697,580.6466039830215,56.49947560975062,0.01158193850033608,473.19286658188287,86.99552815199998,0.00826644943886534,324.44999648285113,86.99552815199998,0.0005318093511947853,0.0010689572092114467,0.9643755115945977
51,3.0,2.6,7.8,0.02621681164746223,591.3790247884436,52.075898821141564,0.008227456295604932,337.68485592865386,59.28217316479602,0.009488526915106507,487.2622370174094,83.38574608000002,0.0005468830523894578,0.0009067184093088434,0.9778862172474612
60,3.0,2.6,7.8,0.01814167351756251,625.2253840427596,63.3408253612751,0.013969881974296808,497.4673328412564,93.01738747991848,0.007795876999746793,318.66199587721326,102.25475265774452,0.000797008558181196,0.0010460244493264877,0.9618738652180089
61,3.0,2.6,7.8,0.024670657841758224,624.5988778407464,79.58669961230882,0.013410634550114424,489.5881915011865,112.06607589170378,0.009940080201886945,305.38000000000005,110.23579264287454,1.3326243720042253e-05,0.0012178966340167727,0.9697180318771285
51,3.0,2.6,7.8,0.02155502842241543,592.9820346458191,72.80246232334467,0.008004304450781603,334.18587844222657,84.48664802951825,0.009616244349867156,478.06478490284445,93.60553426730532,0.000386655788791391,0.0009546746122021446,0.9729462239383582
51,3.0,2.6,7.8,0.027671526262963427,593.0709418377567,52.66981481282362,0.01156808154471901,485.559642070954,95.15178497926465,0.011697959563105422,334.5660969579801,66.85042604748647,0.0003348174537302137,0.000872037702627286,0.9833875854063887
54,3.0,2.6,7.8,0.027243491365324314,607.6603937864794,60.44341908727034,0.010612427166227442,472.7366756495686,107.13301089931198,0.011707497743475561,324.5812164123372,77.68461094483303,0.000450622773655637,0.0009821196408754285,0.9791066103293461
53,3.0,2.6,7.8,0.02556353306805589,599.6939874570461,61.01831399156685,0.009850428378416404,353.2302256272883,29.436401245333343,0.007509939853647445,313.9662963497073,41.841064583754,0.0018415029778469135,0.0028413813052904353,0.8274201894481966
58,3.0,2.6,7.8,0.018867803124860694,601.2478093016671,70.38805682215127,0.010203369343144326,465.4441452888512,86.54554912978769,0.00681755303430689,324.18610077277623,92.27440103824861,2.9000694419556244e-05,0.0005216870472013198,0.9891351046230317
62,3.0,2.6,7.8,0.03368787023406433,611.8275616763295,51.40239132494335,0.011383545945739239,335.1531488264039,62.31659359678056,0.01028344392567853,487.4517450586929,134.0675960208973,0.00040493778076618805,0.0013123967361442558,0.9725759071841109
55,3.0,2.6,7.8,0.027652488091698735,600.6743964880012,52.60920643703208,0.010141567865010697,471.5155448636814,103.04976967515775,0.007478392773501833,327.75600000000003,99.59354441072554,0.0005581404249243386,0.0013688529485816866,0.95545606610012
57,3.0,2.6,7.8,0.03056350879632025,601.7548653057681,64.70418747611134,0.009211420998401103,339.61610343931835,79.49420712901434,0.011266265998910315,486.63309264146363,93.83643724000001,0.0005297972284780996,0.001294418972956526,0.9714210939755998
58,3.0,2.6,7.8,0.023971419994730372,607.2243942719194,70.7412336627739,0.00919092631814448,496.51057028323197,117.25427675603868,0.006632081792199577,323.1696719606313,100.1619757440206,0.0006982553301023546,0.0008743997096462534,0.9815847129873573
57,3.0,2.6,7.8,0.029789062811952288,595.2747723669922,52.07293175610742,0.011358017183428253,485.9178809733881,85.85830708,0.0059535122372791245,338.17781553157505,85.85830708,0.00032668861819071314,0.0012952319192572053,0.9648593372131694
60,3.0,2.6,7.8,0.02690592827553871,622.7818372217813,77.52336016097243,0.010060110402433708,479.26707749638933,109.51302883807415,0.009913936822872945,333.1498665635632,66.46283686532006,0.0006416918036186135,0.001220561158256901,0.9704106900203382
58,3.0,2.6,7.8,0.02672260444019889,612.5110312031004,59.64189575334687,0.008487089629583949,334.00119438268905,54.84384673299862,0.007673008523356424,483.14599999999996,178.455167072,0.0006221041019164099,0.0011357581421237131,0.9727215473972378
50,3.0,2.6,7.8,0.01760756988772494,592.7701091671241,79.21850269853155,0.010127307629436519,467.52192697093125,83.20152985916344,0.0053561563007288,325.5070455241566,119.82881480960002,0.0001193920941661836,0.0007184799843157563,0.9786983860124892
53,3.0,2.6,7.8,0.01814718021582307,591.5701468807775,76.47978094649581,0.009111254477855258,469.00313967195234,82.87616303199998,0.006071695728984577,343.6649131612481,61.77896081395911,0.0005249072927974693,0.0007015196250679987,0.9795778580402237
64,3.0,2.6,7.8,0.015716834604725387,632.6605068240976,33.0414291694027,0.008074295028103657,330.310652358397,54.825267150307496,0.008824305585420036,553.9704538080733,95.068165088,0.0011407070081522772,0.0019081289337857744,0.8111646020503714
62,3.0,2.6,7.8,0.02494892355480838,609.9576406976422,65.60390693234118,0.020933464371264563,465.9339322745809,75.04373709044381,0.011064321475087558,550.2523865048986,43.017622819623156,0.0026930638893977225,0.002887014423542733,0.8802632225175746
60,3.0,2.6,7.8,0.03256074237858153,639.5391684487902,89.42275860800082,0.01466795647249568,315.31633531208223,96.42049943540948,0.014358448912830236,476.6044832013153,105.29018602987038,0.0005210344799357331,0.0015698099359067897,0.9696696432415616
58,3.0,2.6,7.8,0.029491100185964746,594.0887892489383,54.2977831062552,0.011942250950697808,485.50038384020763,93.39610173503111,0.009421944555056539,342.0208116076985,59.954198379320275,0.00033197156249473636,0.001125998410028173,0.9749298442302756
65,3.0,2.6,7.8,0.028217848807768828,625.353670415591,89.33484197769091,0.0135108920493511,476.81949186036536,101.87091008224931,0.011385778158833348,338.9839559182767,69.70064098503067,-2.5863441471739686e-06,0.0008095152519787372,0.9892782003386301
60,3.0,2.6,7.8,0.021144373256749373,590.2853408845733,69.70358475532277,0.011814888094902071,341.25588908584365,62.92661881783105,0.01149234951018531,475.8877536678238,73.78834080012146,0.0006042968483833676,0.000783020243573864,0.9819138902714519
61,3.0,2.6,7.8,0.02526114636449801,617.630309736975,72.02709597412242,0.01241350369949224,486.39270978331996,90.15161490399997,0.007824035937638354,343.73090993297023,84.28712627213885,0.0002622001563144901,0.0013046674820320525,0.9618460004719092
61,3.0,2.6,7.8,0.02540894500666871,601.4462589198498,49.838453080089245,0.008336542460079978,323.58447682135466,27.488504867033672,0.006672390181549379,352.9551693389734,26.623660062033917,0.0017150082722503716,0.002346304395657276,0.8525479313043882
60,3.0,2.6,7.8,0.030124498896895727,617.8985168493806,67.88179438674574,0.010672807562663016,479.6952566909265,103.2013012046782,0.011043987548374733,332.50796023667255,79.65632418237671,0.00042118999455083463,0.001345989753741464,0.9686836232307823
58,3.0,2.6,7.8,0.030157884320082838,606.606099329003,56.61445022852486,0.011181276554680451,490.29937765054547,113.3248229013333,0.007906038402343118,329.48810631804855,78.96092814064664,0.00044976413293556356,0.0011464682613002443,0.975645282926694
59,3.0,2.6,7.8,0.03307475590163159,595.0876625105313,53.51545279563821,0.015584236789707958,481.090302564257,95.85447274655385,0.008029010272411758,332.76649213309344,52.11685585801008,0.00032285471813697184,0.0010433277605402394,0.9833141646909801
51,2.0,2.6,5.2,0.013454069290824147,648.9684652687137,52.00903418748673,0.005844508553095041,476.50901498442715,83.35761383039998,0.0051469306038888435,547.0299999999999,83.3576138304,0.002547055952721597,0.0017390939597633395,0.7980528704025234
51,2.0,2.6,5.2,0.022594018999829556,679.7005649646666,47.2311563550549,0.009172398844684425,430.20559333716557,108.89001655999999,0.00850294982788612,608.002748276642,62.32858379337961,0.0015239038837397132,0.0011721620720976426,0.952112858980901
48,2.0,2.6,5.2,0.020204424581167814,664.7097946893593,41.12393493229799,0.006312740573170546,593.548071115592,58.343503986722446,0.004376591606708235,453.84522052348797,101.23214192,0.000686202248263857,0.001306622105327439,0.9102492591126614
51,2.0,2.6,5.2,0.01381386367566905,664.7519505682773,35.89954956646128,0.003378605750256198,587.0795301472975,81.79602279679621,0.0031584109416273555,470.84136034714084,81.79602279678538,0.0006323504065187405,0.0007657636591349265,0.9272666820906004
50,2.0,2.6,5.2,0.02025415642445583,655.3353670524566,69.81601733600002,0.00010682615250291235,561.7929151048015,69.81601733777654,0.004824403034364822,406.51500000002403,168.3852703833006,-0.003912385713666257,0.001983472193933202,0.8599636428159076
47,2.0,2.6,5.2,0.015473477366183668,641.2175831592216,36.415199143365825,0.00638949927449098,492.1518989819399,67.39055175676582,0.005008960994390611,571.2150711620753,69.91924341541112,0.0009369688949412349,0.0013828477337357612,0.8584082083704566
50,2.0,2.6,5.2,0.023270890613967445,652.5310532387574,51.803057228000014,0.004851904372195568,454.7796746357277,207.21222891199997,0.003445983125265839,319.3306941246473,63.52002557183687,5.204569950128765e-05,0.0016525966561277332,0.9049813231865629
50,2.0,2.6,5.2,0.019715288480504654,658.7890413796964,57.71621499897676,0.0058281360426052945,472.7987085081004,210.05057195199998,0.004432740889193809,320.1925690987763,69.26635494970064,0.00021005483975078856,0.0019783908520663285,0.8475294633386365
50,2.0,2.6,5.2,0.02042040905433908,654.6652673736617,51.92864762800001,0.004128769522774887,581.7289233556548,51.92864762800001,0.0033718751410714595,355.77799999999996,207.71459051199997,-0.003059329703633683,0.0015824836692739203,0.8884645164333055
53,2.0,2.6,5.2,0.02366703645679513,665.3813498798049,44.494642289977165,0.0076126536041765105,493.05164038161575,163.40629739200003,0.0041353659428755045,400.3133777728068,163.40629739200003,-0.009764093609809607,0.0033666520771489378,0.7896911846339091
56,2.0,2.6,5.2,0.039116794022608814,686.6827809537498,55.38722221702678,0.012163019401320547,496.99210012339137,118.17219370666665,0.008633685561362965,328.3410542884017,118.17219370666665,0.004370298781137268,0.0025008721315009767,0.9242044162147816
54,2.0,2.6,5.2,0.016592178470190806,639.905765059554,37.86895933600001,0.005813944326090396,480.68866442933273,71.4237926982973,0.004857534307183333,581.806690140958,46.82776683762771,0.0008873252894563058,0.0013999952636611997,0.8578105136535031
51,2.0,2.6,5.2,0.01887280305022842,676.3369957616133,50.27027673125156,0.00799666407972918,461.3201250775775,112.73568431542857,0.007874915564981702,604.619023567632,61.59029950144899,0.0029997833388828916,0.0016844210141401899,0.8795742493706684
49,2.0,2.6,5.2,0.01988028612748282,646.9076331160365,38.36782371166347,0.00895315218179576,429.5752388722449,106.50116156160001,0.004896379061868604,586.6877914718509,106.50116156160001,0.004306195981859137,0.0012056458029859386,0.9380516690314852
51,2.0,2.6,5.2,0.015607566353331782,665.0848044019848,67.24282245520999,0.003800730770790988,428.67571507090526,105.73424378399947,0.0035053255657231993,321.02695552623396,70.07514088333144,0.0004370419250040698,0.0008295374964819839,0.9537409359093045
50,2.0,2.6,5.2,0.018814190892667358,669.008634444896,39.782759342161974,0.007177082584269079,482.32379604600777,77.00366954630505,0.006617186502521617,582.2652532159161,72.43080201630308,0.0011494627469723368,0.0011436783677846553,0.9274952198896764
49,2.0,2.6,5.2,0.01634052835618803,659.5235535190368,46.076588951303634,0.008948663209332883,588.7201259344581,129.709137168,0.010655435521450214,422.45050257822965,129.709137168,-0.005865730850899005,0.0012921262290120853,0.9432529385839596
54,2.0,2.6,5.2,0.018290559120352743,641.466473712787,61.35819034408868,0.005826234084820783,472.8539999999999,161.85274414399998,0.007276445656891131,396.0814353248842,138.69372724385082,0.007128945355752753,0.0012346076861693904,0.9437675016649295
52,2.0,2.6,5.2,0.018685230698653427,694.8774271410523,46.121060953970115,0.003947770992927617,449.06299999999993,152.4207795136,0.0030764567685710627,303.94074603736556,118.4039067016909,0.005121064459644317,0.0018360925234976143,0.81638426184294
52,2.0,2.6,5.2,0.019873678339563376,646.136729311826,41.524900500257175,0.006523351943483687,567.6100000000001,103.28209122400001,0.008263542101469647,409.94689475462354,103.28209122400001,0.005203769032726474,0.0014304522660028717,0.9131257356568114
60,2.0,2.6,5.2,0.02726150230832262,685.7277064166092,36.593526028800014,0.009841010229687279,415.5941160383474,146.3741041152,0.006531486207297313,612.408368209658,146.3741041152,0.004786787764432522,0.0010662895636943128,0.9702502138464427
56,2.0,2.6,5.2,0.01905591920909678,657.3935639337585,41.23879752021465,0.010384574071095607,437.32643431348623,81.73712089920001,0.007182247902196559,566.0530000000001,81.73712089920001,0.005987286377903415,0.002084751189803401,0.8218343789353303
60,2.0,2.6,5.2,0.027879765413961397,668.3615892560975,33.623846828000005,0.009018898101359817,404.4546223549251,134.495387312,0.007925133020476751,590.6190703256293,134.495387312,0.005402599797633842,0.0012185226168219872,0.9607643022589045
54,2.0,2.6,5.2,0.026481925907300013,668.655336684125,43.943217526000005,0.011476422495518534,426.3671655281843,175.77287010399994,0.007819643751476708,602.891759608441,81.92965761529514,0.0053003347373887216,0.001226947325115958,0.9634226392025161
60,2.0,2.6,5.2,0.019107874132329422,613.6639124754304,57.25142373386839,0.00683423159119543,320.66823116782507,31.566100453333345,0.006318928659274263,358.92891905820784,31.566100453333345,0.0020063620692834117,0.00250032614257621,0.7658903826069181
56,2.0,2.6,5.2,0.020368920642664656,643.2562574510767,64.3649741518786,0.010404570387186372,484.834291028708,133.218760896,0.006909171591223958,327.63634975107004,62.1436836936263,0.00013254680922547302,0.0014169998332274226,0.9323463907680839
48,2.0,2.6,5.2,0.02020880952429543,608.2031831057309,60.58968860411951,0.007707343192873952,478.1417232044359,135.82691191952043,0.005019897702780951,356.04553909656124,42.04364031294051,0.00014145542356757941,0.0011043824866149808,0.9550001746653799
52,2.0,2.6,5.2,0.03099896391250519,614.27025045212,51.4548695651004,0.010222638810973524,487.2523616909655,125.63477527466665,0.008319518656248536,342.5129368606036,53.553717568839765,0.000427224060004472,0.0013180901942108577,0.9666951305224447
60,2.0,2.6,5.2,0.02987522012374306,615.9347675537575,50.88880662455513,0.010976840882424357,481.5674227060241,137.25280650947215,0.009201154677031153,342.0491770461519,56.50994833030049,0.0002217526695103409,0.0014853667638055127,0.9568720776674946
53,2.0,2.6,5.2,0.02347496934668237,604.2770727675223,53.313616335615436,0.00871664041659386,469.0078578586358,91.31238417600001,0.004225544319686124,323.9093120357812,91.31238417600001,0.00038636977949571875,0.0010415406802920342,0.9631337455256945
53,2.0,2.6,5.2,0.03010924424515871,610.4665709988174,58.900964473314374,0.009388101626938924,483.77724572932675,119.63071688533333,0.007906501986760503,328.5802439731003,81.02017997800371,0.0008697046658794881,0.001254463832096409,0.9700533461876524
60,2.0,2.6,5.2,0.024138028663186265,660.4760961466657,86.93936452037629,0.010680247562018685,483.1459999983372,178.48688009212904,0.007863817235407642,314.2993392276701,84.22182867887463,0.00016677149702156482,0.0017298717217328983,0.9370804575537726
56,2.0,2.6,5.2,0.02037544941025049,629.6888163328955,85.47178628957185,0.010526245610967813,468.4153953769592,117.3960443845327,0.006550858835725271,331.6083040931827,76.22708460358314,0.00029099301811112113,0.0008910104654873828,0.9752510581621158
58,2.0,2.6,5.2,0.02303499387620226,583.129930657007,52.09390404501272,0.00966087558819005,478.4221134632611,94.30859434879997,0.0067093740282434785,313.5719152999185,94.09503824720358,0.0005169013441625356,0.0010578858025889985,0.9640426937452512
55,2.0,2.6,5.2,0.014125519895299908,639.1846940856586,113.23140756571429,0.008624072001734066,469.2402352791589,102.92316243115654,0.0056485595587519866,343.8846450502313,64.71819486609374,0.0002889071538991501,0.0008268385510134696,0.9626843335411343
56,2.0,2.6,5.2,0.020618383884877953,628.7192168348153,78.40067491618774,0.009624534071289154,328.3946952985491,71.09484794562505,0.008017526838110267,477.031333652103,129.09269762133334,0.00029898413033687055,0.0010630931714795905,0.964024352001453
59,2.0,2.6,5.2,0.030694682312146615,637.2737762784204,86.4085273289373,0.01695601317626186,472.03685618738416,104.4048718183271,0.012670939990873105,337.6870246234007,65.16238687985343,0.0007447261469389826,0.001099581478875133,0.9835164834614272
55,2.0,2.6,5.2,0.021891782247898513,640.9915911550571,106.68632353568854,0.011517403887012745,474.8047626660559,108.75418072257638,0.008711692853625259,339.2465808373649,56.2882999610186,0.00039662777692071936,0.0010199888450741,0.9746153976657743
57,2.0,2.6,5.2,0.01726539260974314,634.2630172544217,97.54176694224125,0.00740891335491755,315.6948525634223,34.393768309333346,0.006479683343942031,357.03979408497014,34.393768309333346,0.002598553369555437,0.00296630706664077,0.737129780836022
56,2.0,2.6,5.2,0.016750268968551283,614.4524277606092,79.81767197088342,0.009629513969823622,340.63918873069247,49.359358235052525,0.009221816545322899,483.33411385619075,104.81237807490868,9.660668057666034e-05,0.0008126233629235307,0.9720614882195696
56,2.0,2.6,5.2,0.019202903335288877,621.8880453181679,67.68087309080815,0.007361852067042034,335.5149938265977,63.39800724497547,0.007332094179820905,476.74891467498037,138.83402404518915,0.00026753451605457954,0.0008349066734282593,0.9720743667767798
59,2.0,2.6,5.2,0.014884905019959817,633.5394426044676,110.21838494408541,0.009510637839243954,485.16682691998517,110.21838212580832,0.007314760483754913,341.60188061183663,62.132777834351955,0.00021037084622647535,0.0010044685615615992,0.9545947357372412
51,2.0,2.6,5.2,0.01205864804376304,628.4673145415774,100.5788150197779,0.006933213684823857,468.73108287174983,94.58811911356305,0.004499277974315851,352.8019741942748,40.335166275598915,0.00027927041925145465,0.0008000637731401767,0.9506399393338727
60,2.0,2.6,5.2,0.013729684547806814,680.8310530726561,50.89629457979822,0.009451905745775745,470.19768482303743,94.87161611199987,0.008686040631642949,606.6960849165846,94.87161611199998,0.001653938704107648,0.0017385932445609467,0.8622198601304144
58,2.0,2.6,5.2,0.02094510938029088,623.4476305408467,78.41251627571518,0.012685275508752094,476.06578135677603,94.34726299194922,0.00898808286203705,330.94900000000007,88.30550766004598,0.00020625859621760682,0.0009354730726037212,0.9747985982143436
58,2.0,2.6,5.2,0.012319390139670915,626.0847370220758,116.85232232959999,0.008228999994940362,316.9252437179384,29.213080582400007,0.005620153968963186,351.258098497328,37.19055851331815,0.001981276478870437,0.002234878864281678,0.7504517382580675
54,2.0,2.6,5.2,0.014441826246131398,636.5085481408001,105.01452734314488,0.007297391501041573,320.214577234257,69.24420734836505,0.008349246933314347,475.2774027709299,115.36921626069652,0.00010816313403347768,0.0005012217990098299,0.9865642701514981
60,2.0,2.6,5.2,0.02558113706492505,627.8262305008934,56.902970148074566,0.007587695620850492,354.71172176751156,37.04704845188081,0.004580502844769693,318.5600477793493,33.278944192000004,0.002885947299559381,0.0031576538846184235,0.7799954294810312
52,2.0,2.6,5.2,0.02291910090978298,595.0058395730456,71.39856678044102,0.0074066472456509784,336.10805148189183,74.1340780889636,0.008604523266648258,483.0575772299586,87.890987704,-2.500605517463667e-05,0.0007993127881563632,0.9818825136746443
60,2.0,2.6,5.2,0.011222236847457065,628.1351767202872,167.26951871613866,0.009987342399228584,460.5176879890103,77.26012995278539,0.0064083534871043485,314.4581559316252,139.1086542404955,0.00011385408814516158,0.000932368262637329,0.9464288984334698
59,2.0,2.6,5.2,0.016290308776945216,635.8038905249912,109.44348056923548,0.010662299264379732,461.39570528948775,99.1402852157249,0.008558374407451953,318.97100000000006,102.78030130157278,-6.292491552863296e-06,0.0007714572440282663,0.9761245145778068
57,2.0,2.6,5.2,0.011409498769296308,639.0681602777878,85.28985353199998,0.007747446090121607,335.8116505678482,50.700224268457085,0.006961620747020344,498.9293753581268,85.28985353199998,0.0009042275382012029,0.0011440369677044237,0.8959231884490102
